"","GO0042073_intraciliary_transport"
"Q8N9Z2_IDR_1_54",0.506359146729929
"Q8N9Z2_IDR_87_176",0.493640853270071
"Q8N9Z9_IDR_260_388",0.488866796149648
"Q8N9Z9_IDR_26_129",0.511133203850352
"Q8NA03_IDR_1_111",0.210558972219899
"Q8NA03_IDR_132_261",0.200491002748265
"Q8NA03_IDR_329_384",0.201737781832685
"Q8NA03_IDR_418_521",0.190951124826758
"Q8NA03_IDR_548_581",0.196261118372393
"Q8NA19_IDR_1_43",0.51490846588001
"Q8NA19_IDR_366_514",0.48509153411999
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.532825751527813
"Q8NA31_IDR_421_673",0.467174248472187
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.345875177529224
"Q8NA47_IDR_262_296",0.324517788168018
"Q8NA47_IDR_531_563",0.329607034302758
"Q8NAM6_IDR_128_308",0.486199675953157
"Q8NAM6_IDR_1_38",0.513800324046843
"Q8NAN2_IDR_288_334",0.516684443303814
"Q8NAN2_IDR_96_200",0.483315556696186
"Q8NAP3_IDR_123_165",0.343111844802048
"Q8NAP3_IDR_176_459",0.325949077073154
"Q8NAP3_IDR_522_970",0.330939078124798
"Q8NAP8_IDR_125_370",0.488590149322208
"Q8NAP8_IDR_402_495",0.511409850677792
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.339092823101757
"Q8NAT2_IDR_693_915",0.34529610656201
"Q8NAT2_IDR_95_126",0.315611070336233
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.491442133932188
"Q8NAV2_IDR_308_365",0.508557866067812
"Q8NAX2_IDR_115_232",0.248801104737506
"Q8NAX2_IDR_1_54",0.246428060071435
"Q8NAX2_IDR_308_349",0.250266431279827
"Q8NBF1_IDR_1_190",0.489292010793107
"Q8NBF1_IDR_298_513",0.510707989206893
"Q8NBF6_IDR_239_378",0.544613755965288
"Q8NBF6_IDR_587_648",0.455386244034712
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.4852227003583
"Q8NBP5_IDR_222_265",0.5147772996417
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.486742904642266
"Q8NBR0_IDR_363_393",0.513257095357734
"Q8NC60_IDR_18_66",0.44850776582724
"Q8NC60_IDR_82_123",0.55149223417276
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.496650501843723
"Q8NC74_IDR_1_103",0.503349498156277
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.489406503022742
"Q8NCA9_IDR_258_323",0.510593496977258
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.322168098646538
"Q8NCD3_IDR_448_748",0.333512286119919
"Q8NCD3_IDR_73_146",0.344319615233542
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.484133123071593
"Q8NCF5_IDR_55_247",0.515866876928407
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.513967115743243
"Q8NCX0_IDR_1_101",0.486032884256757
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.330529374492106
"Q8ND04_IDR_656_739",0.347529258946356
"Q8ND04_IDR_99_132",0.321941366561538
"Q8ND07_IDR_1_39",0.500857222077414
"Q8ND07_IDR_459_497",0.499142777922586
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.348020084009497
"Q8ND24_IDR_425_551",0.325952782841801
"Q8ND24_IDR_610_653",0.326027133148702
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.416708482003981
"Q8ND30_IDR_1_49",0.289108444883334
"Q8ND30_IDR_842_876",0.294183073112686
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.292897826731423
"Q8NDI1_IDR_174_542",0.300100551631012
"Q8NDI1_IDR_544_1075",0.407001621637565
"Q8NDL9_IDR_343_417",0.52531531961675
"Q8NDL9_IDR_600_886",0.47468468038325
"Q8NDM7_IDR_749_785",0.484273351081374
"Q8NDM7_IDR_930_986",0.515726648918626
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.321432826196183
"Q8NDT2_IDR_223_306",0.327010456098315
"Q8NDT2_IDR_554_709",0.351556717705502
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.501896413335577
"Q8NDX1_IDR_1_583",0.498103586664423
"Q8NDX2_IDR_1_64",0.496262168815945
"Q8NDX2_IDR_510_589",0.503737831184055
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.510940513051109
"Q8NEA5_IDR_28_83",0.489059486948891
"Q8NEA6_IDR_1_340",0.504323977841078
"Q8NEA6_IDR_446_666",0.495676022158923
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.537679274100165
"Q8NEB7_IDR_1_35",0.462320725899835
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.517122588500595
"Q8NEG2_IDR_27_72",0.482877411499405
"Q8NEN9_IDR_1107_1154",0.347204919793937
"Q8NEN9_IDR_454_677",0.335946366057945
"Q8NEN9_IDR_886_998",0.316848714148118
"Q8NEP3_IDR_1_85",0.444699140345527
"Q8NEP3_IDR_303_725",0.555300859654473
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.474497691136092
"Q8NER1_IDR_762_839",0.525502308863907
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.512352974132215
"Q8NET4_IDR_1313_1351",0.487647025867785
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.487180451148476
"Q8NET8_IDR_750_790",0.512819548851524
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.107275447401715
"Q8NEZ4_IDR_4251_4345",0.10900408032698
"Q8NF37_IDR_1_36",0.337041816739073
"Q8NF37_IDR_38_73",0.334999672712977
"Q8NF37_IDR_496_534",0.32795851054795
"Q8NF50_IDR_1234_1287",0.313363759557747
"Q8NF50_IDR_1347_1418",0.328278743177927
"Q8NF50_IDR_420_456",0.358357497264325
"Q8NF64_IDR_1_416",0.492335103157972
"Q8NF64_IDR_685_883",0.507664896842028
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.152481914795987
"Q8NF91_IDR_5763_6086",0.178630384708794
"Q8NFG4_IDR_278_337",0.523488497327526
"Q8NFG4_IDR_30_87",0.476511502672474
"Q8NFH5_IDR_1_171",0.48768773420613
"Q8NFH5_IDR_250_308",0.51231226579387
"Q8NFH8_IDR_142_272",0.489179096174434
"Q8NFH8_IDR_362_617",0.510820903825566
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.516587837854751
"Q8NFJ8_IDR_312_381",0.483412162145249
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.507493417063409
"Q8NFM4_IDR_487_536",0.492506582936591
"Q8NFM7_IDR_2_34",0.32702158613108
"Q8NFM7_IDR_515_548",0.336601361576101
"Q8NFM7_IDR_561_739",0.336377052292819
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.252765407153608
"Q8NFP9_IDR_1_55",0.237451800342981
"Q8NFP9_IDR_1581_1881",0.235121023472601
"Q8NFP9_IDR_951_1328",0.27466176903081
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.252731767627444
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.578546694694451
"Q8NFW9_IDR_25_73",0.421453305305549
"Q8NFY4_IDR_545_662",0.327091395803714
"Q8NFY4_IDR_691_829",0.328102083857578
"Q8NFY4_IDR_832_1070",0.344806520338709
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.325957412331206
"Q8NFZ3_IDR_605_668",0.342669274035733
"Q8NFZ3_IDR_701_816",0.331373313633061
"Q8NFZ4_IDR_613_679",0.507517021430256
"Q8NFZ4_IDR_701_835",0.492482978569744
"Q8NFZ5_IDR_157_207",0.513724708876251
"Q8NFZ5_IDR_330_400",0.486275291123749
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.342788236620617
"Q8NG08_IDR_795_825",0.333683923157675
"Q8NG08_IDR_957_1062",0.323527840221708
"Q8NG27_IDR_122_481",0.546216299138351
"Q8NG27_IDR_37_112",0.453783700861649
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.509372414656943
"Q8NHS3_IDR_245_290",0.490627585343057
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.347975016795913
"Q8NHU6_IDR_850_899",0.328552469472201
"Q8NHU6_IDR_89_231",0.323472513731886
"Q8NHV4_IDR_309_350",0.484413849906169
"Q8NHV4_IDR_354_626",0.515586150093831
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.510366074221809
"Q8NHW3_IDR_319_353",0.489633925778191
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.504679268464694
"Q8NHX4_IDR_161_192",0.495320731535306
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.491441972085193
"Q8NI35_IDR_1328_1418",0.10208100976144
"Q8NI35_IDR_1622_1670",0.105018499795902
"Q8NI35_IDR_1765_1801",0.102798803493059
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.243662917479694
"Q8NI51_IDR_1_84",0.263458135631947
"Q8NI51_IDR_439_513",0.239308369310551
"Q8NI51_IDR_550_627",0.253570577577808
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.506200739581983
"Q8TA86_IDR_1_81",0.493799260418017
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.327363205482306
"Q8TAB3_IDR_805_992",0.331177814440583
"Q8TAB3_IDR_994_1117",0.341458980077111
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.32350427709847
"Q8TAQ2_IDR_545_609",0.295358699922476
"Q8TAQ2_IDR_720_1214",0.381137022979054
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.475387330509719
"Q8TAT2_IDR_149_233",0.524612669490281
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.521809916633199
"Q8TAU0_IDR_235_352",0.478190083366801
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.499676819539698
"Q8TAV0_IDR_231_307",0.500323180460302
"Q8TAW3_IDR_1_44",0.505370177271417
"Q8TBA6_IDR_566_665",0.233280657364097
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.503152002159643
"Q8TBB5_IDR_489_520",0.496847997840357
"Q8TBB6_IDR_436_501",0.481793294329873
"Q8TBB6_IDR_680_771",0.518206705670127
"Q8TBC3_IDR_135_191",0.512967940300491
"Q8TBC3_IDR_606_707",0.487032059699509
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.330531497226325
"Q8TBC5_IDR_1_41",0.350621238145961
"Q8TBC5_IDR_473_510",0.318847264627714
"Q8TBE0_IDR_1_73",0.33909105788398
"Q8TBE0_IDR_461_587",0.312276181154834
"Q8TBE0_IDR_76_348",0.348632760961186
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.32744027569502
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.505277156256474
"Q8TBZ0_IDR_752_833",0.494722843743526
"Q8TBZ3_IDR_322_360",0.513044944177611
"Q8TBZ3_IDR_392_507",0.486955055822389
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.540286443659034
"Q8TBZ6_IDR_277_339",0.459713556340966
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.248199838088252
"Q8TC20_IDR_132_309",0.253625547415292
"Q8TC20_IDR_550_634",0.25116599690598
"Q8TC20_IDR_721_777",0.247008617590477
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.466802841371006
"Q8TC76_IDR_291_339",0.533197158628994
"Q8TC90_IDR_131_196",0.313491083173539
"Q8TC90_IDR_1_72",0.334435878211105
"Q8TC90_IDR_200_364",0.352073038615356
"Q8TC92_IDR_2_55",0.313724613956299
"Q8TC92_IDR_383_436",0.341194513051768
"Q8TC92_IDR_493_561",0.345080872991933
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.309037976421557
"Q8TCJ2_IDR_489_548",0.342413867397606
"Q8TCJ2_IDR_776_826",0.348548156180837
"Q8TCN5_IDR_128_630",0.244928203232647
"Q8TCN5_IDR_13_47",0.256560748023643
"Q8TCN5_IDR_49_124",0.241416286590544
"Q8TCN5_IDR_826_881",0.257094762153167
"Q8TCQ1_IDR_1_75",0.507217066572527
"Q8TCQ1_IDR_244_289",0.492782933427473
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.502235481597295
"Q8TCT7_IDR_506_592",0.497764518402704
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.495278376268147
"Q8TD10_IDR_331_391",0.504721623731853
"Q8TD16_IDR_141_666",0.65441469744844
"Q8TD16_IDR_777_824",0.34558530255156
"Q8TD17_IDR_1_40",0.496523041975673
"Q8TD17_IDR_190_344",0.503476958024327
"Q8TD19_IDR_1_48",0.336188575620962
"Q8TD19_IDR_731_807",0.33735896628601
"Q8TD19_IDR_825_961",0.326452458093028
"Q8TD20_IDR_1_34",0.495471751358334
"Q8TD20_IDR_568_617",0.504528248641666
"Q8TD26_IDR_1_310",0.224635993924522
"Q8TD26_IDR_1316_1385",0.194718237100984
"Q8TD26_IDR_1410_1447",0.196948104318358
"Q8TD26_IDR_1619_2108",0.196175470330082
"Q8TD26_IDR_2110_2715",0.187522194326054
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.531999063852503
"Q8TD31_IDR_675_782",0.468000936147497
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.492897553278224
"Q8TD43_IDR_713_764",0.507102446721776
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.481563100051125
"Q8TDD1_IDR_1_96",0.338940437568393
"Q8TDD1_IDR_578_739",0.354399427919749
"Q8TDD1_IDR_774_881",0.306660134511857
"Q8TDD2_IDR_1_129",0.318953220349881
"Q8TDD2_IDR_173_289",0.325962985918229
"Q8TDD2_IDR_361_431",0.35508379373189
"Q8TDF5_IDR_417_471",0.482164558936059
"Q8TDF5_IDR_481_516",0.517835441063941
"Q8TDF6_IDR_1_35",0.496961670042515
"Q8TDF6_IDR_593_673",0.503038329957485
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.173998227100434
"Q8TDI0_IDR_1203_1252",0.162041013680139
"Q8TDI0_IDR_1328_1405",0.154544591485688
"Q8TDI0_IDR_1532_1699",0.186459766375102
"Q8TDI0_IDR_200_341",0.155912103984931
"Q8TDI0_IDR_651_681",0.167044297373707
"Q8TDI7_IDR_1_157",0.53366858653069
"Q8TDI7_IDR_800_906",0.46633141346931
"Q8TDN2_IDR_56_92",0.540965663684404
"Q8TDN4_IDR_1_317",0.539258954820835
"Q8TDN4_IDR_410_443",0.460741045179165
"Q8TDN6_IDR_1_53",0.321194696197374
"Q8TDN6_IDR_271_306",0.343507206486083
"Q8TDN6_IDR_309_353",0.335298097316543
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.48615142529729
"Q8TDS5_IDR_374_423",0.51384857470271
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.331171755286294
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.459993192093297
"Q68BL8_IDR_183_486",0.540006807906703
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.253823915904216
"Q68CP9_IDR_473_531",0.251881570230087
"Q68CP9_IDR_535_569",0.255639670622728
"Q68CP9_IDR_603_1629",0.238654843242969
"Q68CQ1_IDR_1_193",0.502819991768739
"Q68CQ1_IDR_195_239",0.497180008231261
"Q68CQ4_IDR_1_75",0.499356290253601
"Q68CQ4_IDR_78_186",0.500643709746399
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.511916397442693
"Q68CR1_IDR_1_33",0.488083602557307
"Q68DE3_IDR_2199_2245",0.343788300152252
"Q68DH5_IDR_1_94",0.457569407345642
"Q68DH5_IDR_582_695",0.542430592654358
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.302797184355591
"Q68DQ2_IDR_1480_1759",0.332236007759873
"Q68DQ2_IDR_1768_2281",0.364966807884536
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.253998665029279
"Q68DX3_IDR_190_305",0.254827618918606
"Q68DX3_IDR_679_768",0.245982337188786
"Q68DX3_IDR_864_939",0.245191378863328
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.49232433753652
"Q6A163_IDR_1_31",0.512538090925939
"Q6AHZ1_IDR_1155_1222",0.244908078039578
"Q6AHZ1_IDR_350_443",0.251902085368568
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.435994274935067
"Q6AI14_IDR_602_798",0.564005725064933
"Q6AI39_IDR_25_722",0.245465624542282
"Q6AI39_IDR_800_1002",0.252512097842326
"Q6A162_IDR_398_429",0.50767566246348
"Q6A163_IDR_411_455",0.487461909074061
"Q6AHZ1_IDR_1236_1310",0.257540064163791
"Q6AHZ1_IDR_464_881",0.245649772428063
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.245424898834832
"Q6AI39_IDR_741_796",0.25659737878056
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.193112054779637
"Q6AWC2_IDR_425_488",0.181338046385817
"Q6AWC2_IDR_493_686",0.186287064405591
"Q6DN90_IDR_1_520",0.565073838818715
"Q6DN90_IDR_875_963",0.434926161181285
"Q6DT37_IDR_1455_1551",0.189614742977246
"Q6DT37_IDR_403_446",0.200870070694329
"Q6DT37_IDR_455_495",0.206935298620611
"Q6DT37_IDR_563_631",0.211660595491362
"Q6DT37_IDR_786_903",0.190919292216452
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.495211747060774
"Q6EMB2_IDR_532_660",0.504788252939226
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.510226584571815
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.501629523851945
"Q8TE67_IDR_400_450",0.498370476148055
"Q8TE68_IDR_159_253",0.3316369847778
"Q8TE68_IDR_431_478",0.347243090930822
"Q8TE68_IDR_536_633",0.321119924291379
"Q8TE73_IDR_1059_1096",0.505001699123838
"Q8TE73_IDR_896_930",0.494998300876162
"Q8TE76_IDR_405_450",0.474011617180439
"Q8TE76_IDR_457_793",0.525988382819561
"Q8TE77_IDR_470_659",0.512120916954107
"Q8TE77_IDR_52_91",0.487879083045893
"Q8TE82_IDR_1_76",0.497998168024642
"Q8TE82_IDR_229_265",0.502001831975358
"Q8TE85_IDR_77_219",0.327046502645614
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.243191689672121
"Q8TEJ3_IDR_1_45",0.260053077180045
"Q8TEJ3_IDR_320_461",0.254814363226964
"Q8TEJ3_IDR_528_821",0.241940869920871
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.481515056953328
"Q8TEL6_IDR_343_373",0.518484943046672
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.327589694935455
"Q8TEP8_IDR_2070_2125",0.322232432242811
"Q8TEP8_IDR_43_1211",0.350177872821734
"Q8TEQ0_IDR_184_389",0.266530024674474
"Q8TEQ0_IDR_407_511",0.257399967468683
"Q8TEQ0_IDR_617_649",0.239438132380814
"Q8TEQ0_IDR_777_813",0.236631875476028
"Q8TEQ6_IDR_1306_1349",0.338796422554869
"Q8TEQ6_IDR_1390_1427",0.33868830824242
"Q8TEQ6_IDR_822_881",0.322515269202711
"Q8TER5_IDR_191_521",0.360394134889543
"Q8TEW8_IDR_593_1205",0.430074793001543
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.328241155522061
"Q8TEY5_IDR_145_183",0.325047380524574
"Q8TEY5_IDR_314_395",0.346711463953365
"Q8TEY7_IDR_129_183",0.497771596738245
"Q8TEY7_IDR_293_473",0.502228403261756
"Q8TF01_IDR_1_33",0.434027654066834
"Q8TF01_IDR_47_805",0.565972345933166
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.508158990867163
"Q8TF17_IDR_9_39",0.491841009132837
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.381296682737133
"Q8TF21_IDR_271_823",0.618703317262867
"Q8TF30_IDR_472_705",0.469807310577194
"Q8TF30_IDR_755_809",0.530192689422806
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.474884500389424
"Q8TF68_IDR_1_260",0.494206034064587
"Q8TF68_IDR_455_543",0.505793965935413
"Q8TF71_IDR_1_61",0.495105549176037
"Q8TF71_IDR_476_515",0.504894450823963
"Q8TF72_IDR_112_1665",0.480027930667774
"Q8TF72_IDR_1688_1777",0.519972069332226
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.478213564956699
"Q8WTP8_IDR_283_325",0.521786435043301
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.496286459511411
"Q8WTQ4_IDR_41_165",0.503713540488589
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.56188486213677
"Q8WTT2_IDR_435_472",0.43811513786323
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.494683479302036
"Q8WTX9_IDR_285_450",0.505316520697964
"Q8WU08_IDR_320_361",0.496536224315826
"Q8WU08_IDR_364_396",0.503463775684174
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.498420580895283
"Q8WU20_IDR_478_508",0.501579419104717
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.328500994041053
"Q8WU90_IDR_265_295",0.32073865500722
"Q8WU90_IDR_297_396",0.350760350951726
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.348851201086092
"Q8WUA4_IDR_765_797",0.329867974052716
"Q8WUA4_IDR_877_911",0.321280824861193
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.33809365753705
"Q8WUQ7_IDR_471_556",0.366708813386798
"Q8WUQ7_IDR_589_624",0.295197529076152
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.194416724713985
"Q8WUY3_IDR_2558_2632",0.19347979227799
"Q8WUY3_IDR_2640_2874",0.205498139682621
"Q8WUY3_IDR_358_936",0.206121261384612
"Q8WUY3_IDR_938_2344",0.200484081940792
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.512763954001153
"Q8WV15_IDR_263_306",0.487236045998847
"Q8WVB6_IDR_321_356",0.249226423617301
"Q8WVB6_IDR_859_921",0.240098319589007
"Q8WVC0_IDR_1_352",0.571150891908488
"Q8WVC0_IDR_523_666",0.428849108091512
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
