"","GO0006355_regulation_of_transcription._DNA_templated"
"Q8N9Z2_IDR_1_54",0.50694936953096
"Q8N9Z2_IDR_87_176",0.49305063046904
"Q8N9Z9_IDR_260_388",0.619114684348041
"Q8N9Z9_IDR_26_129",0.380885315651959
"Q8NA03_IDR_1_111",0.207511554123556
"Q8NA03_IDR_132_261",0.223481756927425
"Q8NA03_IDR_329_384",0.17922152009729
"Q8NA03_IDR_418_521",0.185357281735181
"Q8NA03_IDR_548_581",0.204427887116548
"Q8NA19_IDR_1_43",0.328667693422762
"Q8NA19_IDR_366_514",0.671332306577238
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.462362211134518
"Q8NA31_IDR_421_673",0.537637788865482
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.336081712434029
"Q8NA47_IDR_262_296",0.34162464389702
"Q8NA47_IDR_531_563",0.322293643668951
"Q8NAM6_IDR_128_308",0.546487278692308
"Q8NAM6_IDR_1_38",0.453512721307692
"Q8NAN2_IDR_288_334",0.466758585318306
"Q8NAN2_IDR_96_200",0.533241414681694
"Q8NAP3_IDR_123_165",0.484350984360268
"Q8NAP3_IDR_176_459",0.275839723118727
"Q8NAP3_IDR_522_970",0.239809292521005
"Q8NAP8_IDR_125_370",0.627982405965343
"Q8NAP8_IDR_402_495",0.372017594034657
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.261486501593103
"Q8NAT2_IDR_693_915",0.4881951981351
"Q8NAT2_IDR_95_126",0.250318300271797
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.511833076846695
"Q8NAV2_IDR_308_365",0.488166923153305
"Q8NAX2_IDR_115_232",0.255545536719765
"Q8NAX2_IDR_1_54",0.231636948804536
"Q8NAX2_IDR_308_349",0.254267089069588
"Q8NBF1_IDR_1_190",0.680584236882514
"Q8NBF1_IDR_298_513",0.319415763117486
"Q8NBF6_IDR_239_378",0.546315480513002
"Q8NBF6_IDR_587_648",0.453684519486998
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.46242271079731
"Q8NBP5_IDR_222_265",0.53757728920269
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.47480578138527
"Q8NBR0_IDR_363_393",0.52519421861473
"Q8NC60_IDR_18_66",0.585961845877611
"Q8NC60_IDR_82_123",0.414038154122389
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.559997863275816
"Q8NC74_IDR_1_103",0.440002136724184
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.474249617476763
"Q8NCA9_IDR_258_323",0.525750382523237
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.356495190645131
"Q8NCD3_IDR_448_748",0.302632466856714
"Q8NCD3_IDR_73_146",0.340872342498155
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.510927638406067
"Q8NCF5_IDR_55_247",0.489072361593933
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.585879056932997
"Q8NCX0_IDR_1_101",0.414120943067003
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.346933224307041
"Q8ND04_IDR_656_739",0.320961776624151
"Q8ND04_IDR_99_132",0.332104999068808
"Q8ND07_IDR_1_39",0.486701026258101
"Q8ND07_IDR_459_497",0.513298973741899
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.348491412920957
"Q8ND24_IDR_425_551",0.380384460690459
"Q8ND24_IDR_610_653",0.271124126388584
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.329407020556444
"Q8ND30_IDR_1_49",0.336879369327282
"Q8ND30_IDR_842_876",0.333713610116274
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.360072971804788
"Q8NDI1_IDR_174_542",0.350533480962815
"Q8NDI1_IDR_544_1075",0.289393547232398
"Q8NDL9_IDR_343_417",0.493381920788542
"Q8NDL9_IDR_600_886",0.506618079211458
"Q8NDM7_IDR_749_785",0.523308284257785
"Q8NDM7_IDR_930_986",0.476691715742215
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.299718357670509
"Q8NDT2_IDR_223_306",0.365931963442492
"Q8NDT2_IDR_554_709",0.334349678886999
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.444223961191749
"Q8NDX1_IDR_1_583",0.555776038808251
"Q8NDX2_IDR_1_64",0.504455863438303
"Q8NDX2_IDR_510_589",0.495544136561697
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.51660800333434
"Q8NEA5_IDR_28_83",0.48339199666566
"Q8NEA6_IDR_1_340",0.618795674947943
"Q8NEA6_IDR_446_666",0.381204325052057
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.50378060445838
"Q8NEB7_IDR_1_35",0.49621939554162
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.503477397643955
"Q8NEG2_IDR_27_72",0.496522602356045
"Q8NEN9_IDR_1107_1154",0.316242630708193
"Q8NEN9_IDR_454_677",0.324219782890141
"Q8NEN9_IDR_886_998",0.359537586401666
"Q8NEP3_IDR_1_85",0.483842429268618
"Q8NEP3_IDR_303_725",0.516157570731382
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.466950912913428
"Q8NER1_IDR_762_839",0.533049087086572
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.461250440733556
"Q8NET4_IDR_1313_1351",0.538749559266444
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.548298040144177
"Q8NET8_IDR_750_790",0.451701959855823
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.100158829256367
"Q8NEZ4_IDR_4251_4345",0.122260273595236
"Q8NF37_IDR_1_36",0.363471212511632
"Q8NF37_IDR_38_73",0.286774115120136
"Q8NF37_IDR_496_534",0.349754672368231
"Q8NF50_IDR_1234_1287",0.382859808836413
"Q8NF50_IDR_1347_1418",0.31735984018837
"Q8NF50_IDR_420_456",0.299780350975217
"Q8NF64_IDR_1_416",0.367177271778325
"Q8NF64_IDR_685_883",0.632822728221675
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.147990521420531
"Q8NF91_IDR_5763_6086",0.139187667951088
"Q8NFG4_IDR_278_337",0.484870361526655
"Q8NFG4_IDR_30_87",0.515129638473345
"Q8NFH5_IDR_1_171",0.531613977107673
"Q8NFH5_IDR_250_308",0.468386022892327
"Q8NFH8_IDR_142_272",0.57033974081255
"Q8NFH8_IDR_362_617",0.42966025918745
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.465104781247948
"Q8NFJ8_IDR_312_381",0.534895218752052
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.480832510179181
"Q8NFM4_IDR_487_536",0.519167489820819
"Q8NFM7_IDR_2_34",0.308135206448249
"Q8NFM7_IDR_515_548",0.281304722191576
"Q8NFM7_IDR_561_739",0.410560071360175
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.161131249191537
"Q8NFP9_IDR_1_55",0.336612054401618
"Q8NFP9_IDR_1581_1881",0.276244446992584
"Q8NFP9_IDR_951_1328",0.226012249414261
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.236416529342098
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.492342371194782
"Q8NFW9_IDR_25_73",0.507657628805218
"Q8NFY4_IDR_545_662",0.318497478967044
"Q8NFY4_IDR_691_829",0.228050079156214
"Q8NFY4_IDR_832_1070",0.453452441876741
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.231884760507939
"Q8NFZ3_IDR_605_668",0.279388038959469
"Q8NFZ3_IDR_701_816",0.488727200532592
"Q8NFZ4_IDR_613_679",0.512558763091132
"Q8NFZ4_IDR_701_835",0.487441236908868
"Q8NFZ5_IDR_157_207",0.43884425770715
"Q8NFZ5_IDR_330_400",0.56115574229285
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.334683283605859
"Q8NG08_IDR_795_825",0.363087411718762
"Q8NG08_IDR_957_1062",0.302229304675379
"Q8NG27_IDR_122_481",0.480904912746234
"Q8NG27_IDR_37_112",0.519095087253766
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.644797706017174
"Q8NHS3_IDR_245_290",0.355202293982826
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.347081194687808
"Q8NHU6_IDR_850_899",0.32260349112174
"Q8NHU6_IDR_89_231",0.330315314190453
"Q8NHV4_IDR_309_350",0.452944933113889
"Q8NHV4_IDR_354_626",0.547055066886111
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.7283487157027
"Q8NHW3_IDR_319_353",0.2716512842973
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.549900092308918
"Q8NHX4_IDR_161_192",0.450099907691082
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.705084021757177
"Q8NI35_IDR_1328_1418",0.102910947014969
"Q8NI35_IDR_1622_1670",0.114441929514195
"Q8NI35_IDR_1765_1801",0.10927398139832
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.347192322270246
"Q8NI51_IDR_1_84",0.183722925628152
"Q8NI51_IDR_439_513",0.279393711799972
"Q8NI51_IDR_550_627",0.18969104030163
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.490397936633206
"Q8TA86_IDR_1_81",0.509602063366794
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.316168643740324
"Q8TAB3_IDR_805_992",0.347552487850109
"Q8TAB3_IDR_994_1117",0.336278868409567
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.301077718726128
"Q8TAQ2_IDR_545_609",0.259622679067869
"Q8TAQ2_IDR_720_1214",0.439299602206004
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.495200792221156
"Q8TAT2_IDR_149_233",0.504799207778844
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.597508168785188
"Q8TAU0_IDR_235_352",0.402491831214812
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.502655697990913
"Q8TAV0_IDR_231_307",0.497344302009087
"Q8TAW3_IDR_1_44",0.456342812853039
"Q8TBA6_IDR_566_665",0.213179484640738
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.470369624475743
"Q8TBB5_IDR_489_520",0.529630375524257
"Q8TBB6_IDR_436_501",0.458342640859715
"Q8TBB6_IDR_680_771",0.541657359140284
"Q8TBC3_IDR_135_191",0.515355406554566
"Q8TBC3_IDR_606_707",0.484644593445433
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.311301675007016
"Q8TBC5_IDR_1_41",0.306978364289675
"Q8TBC5_IDR_473_510",0.381719960703309
"Q8TBE0_IDR_1_73",0.231836464798237
"Q8TBE0_IDR_461_587",0.349790473040554
"Q8TBE0_IDR_76_348",0.418373062161209
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.3488501572249
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.569961239783647
"Q8TBZ0_IDR_752_833",0.430038760216353
"Q8TBZ3_IDR_322_360",0.416506831196222
"Q8TBZ3_IDR_392_507",0.583493168803778
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.418437086518004
"Q8TBZ6_IDR_277_339",0.581562913481996
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.250427680049181
"Q8TC20_IDR_132_309",0.239230462857055
"Q8TC20_IDR_550_634",0.274512099560879
"Q8TC20_IDR_721_777",0.235829757532884
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.572692524249493
"Q8TC76_IDR_291_339",0.427307475750507
"Q8TC90_IDR_131_196",0.279901525376242
"Q8TC90_IDR_1_72",0.413229759788082
"Q8TC90_IDR_200_364",0.306868714835676
"Q8TC92_IDR_2_55",0.352761062365574
"Q8TC92_IDR_383_436",0.300024256030621
"Q8TC92_IDR_493_561",0.347214681603805
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.403289180088216
"Q8TCJ2_IDR_489_548",0.278551588930527
"Q8TCJ2_IDR_776_826",0.318159230981257
"Q8TCN5_IDR_128_630",0.244226384224163
"Q8TCN5_IDR_13_47",0.413153266885074
"Q8TCN5_IDR_49_124",0.175385384888795
"Q8TCN5_IDR_826_881",0.167234964001968
"Q8TCQ1_IDR_1_75",0.504347583115622
"Q8TCQ1_IDR_244_289",0.495652416884378
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.510184336072982
"Q8TCT7_IDR_506_592",0.489815663927018
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.531403358576179
"Q8TD10_IDR_331_391",0.468596641423821
"Q8TD16_IDR_141_666",0.512925133517511
"Q8TD16_IDR_777_824",0.487074866482489
"Q8TD17_IDR_1_40",0.447620502699908
"Q8TD17_IDR_190_344",0.552379497300092
"Q8TD19_IDR_1_48",0.320198633399537
"Q8TD19_IDR_731_807",0.272362666431757
"Q8TD19_IDR_825_961",0.407438700168706
"Q8TD20_IDR_1_34",0.46871206290141
"Q8TD20_IDR_568_617",0.53128793709859
"Q8TD26_IDR_1_310",0.109665817333576
"Q8TD26_IDR_1316_1385",0.253923395387751
"Q8TD26_IDR_1410_1447",0.151186999193033
"Q8TD26_IDR_1619_2108",0.28391674147577
"Q8TD26_IDR_2110_2715",0.20130704660987
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.533519240971779
"Q8TD31_IDR_675_782",0.466480759028221
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.502401609641657
"Q8TD43_IDR_713_764",0.497598390358343
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.406390506428132
"Q8TDD1_IDR_1_96",0.359413078499948
"Q8TDD1_IDR_578_739",0.358376175084658
"Q8TDD1_IDR_774_881",0.282210746415395
"Q8TDD2_IDR_1_129",0.261596949183132
"Q8TDD2_IDR_173_289",0.478224446508943
"Q8TDD2_IDR_361_431",0.260178604307925
"Q8TDF5_IDR_417_471",0.546732697284991
"Q8TDF5_IDR_481_516",0.453267302715009
"Q8TDF6_IDR_1_35",0.448352986748475
"Q8TDF6_IDR_593_673",0.551647013251526
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.154592486545686
"Q8TDI0_IDR_1203_1252",0.16472929578906
"Q8TDI0_IDR_1328_1405",0.184913863088904
"Q8TDI0_IDR_1532_1699",0.199919755236805
"Q8TDI0_IDR_200_341",0.134340175045666
"Q8TDI0_IDR_651_681",0.161504424293879
"Q8TDI7_IDR_1_157",0.469426318568138
"Q8TDI7_IDR_800_906",0.530573681431862
"Q8TDN2_IDR_56_92",0.483220725154322
"Q8TDN4_IDR_1_317",0.622302711746232
"Q8TDN4_IDR_410_443",0.377697288253768
"Q8TDN6_IDR_1_53",0.281798485995306
"Q8TDN6_IDR_271_306",0.318548773970417
"Q8TDN6_IDR_309_353",0.399652740034278
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.525670802913269
"Q8TDS5_IDR_374_423",0.474329197086731
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.297068107495634
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.527573437291061
"Q68BL8_IDR_183_486",0.472426562708939
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.355513483169375
"Q68CP9_IDR_473_531",0.159214339730193
"Q68CP9_IDR_535_569",0.148647025547105
"Q68CP9_IDR_603_1629",0.336625151553327
"Q68CQ1_IDR_1_193",0.549046297562167
"Q68CQ1_IDR_195_239",0.450953702437833
"Q68CQ4_IDR_1_75",0.458171336749726
"Q68CQ4_IDR_78_186",0.541828663250273
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.513663262329691
"Q68CR1_IDR_1_33",0.486336737670309
"Q68DE3_IDR_2199_2245",0.248731433733252
"Q68DH5_IDR_1_94",0.541583460448351
"Q68DH5_IDR_582_695",0.458416539551649
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.390054825573912
"Q68DQ2_IDR_1480_1759",0.325673060222456
"Q68DQ2_IDR_1768_2281",0.284272114203632
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.236507536698558
"Q68DX3_IDR_190_305",0.25783522853242
"Q68DX3_IDR_679_768",0.242567002429492
"Q68DX3_IDR_864_939",0.26309023233953
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.502503434847119
"Q6A163_IDR_1_31",0.502034541396064
"Q6AHZ1_IDR_1155_1222",0.227591470102095
"Q6AHZ1_IDR_350_443",0.279918729722626
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.467071031772175
"Q6AI14_IDR_602_798",0.532928968227825
"Q6AI39_IDR_25_722",0.338605019068044
"Q6AI39_IDR_800_1002",0.265431237265939
"Q6A162_IDR_398_429",0.497496565152881
"Q6A163_IDR_411_455",0.497965458603935
"Q6AHZ1_IDR_1236_1310",0.219618479387126
"Q6AHZ1_IDR_464_881",0.272871320788154
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.236277102250034
"Q6AI39_IDR_741_796",0.159686641415983
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.256928354819821
"Q6AWC2_IDR_425_488",0.185026582677163
"Q6AWC2_IDR_493_686",0.212030792666101
"Q6DN90_IDR_1_520",0.452689692320521
"Q6DN90_IDR_875_963",0.547310307679479
"Q6DT37_IDR_1455_1551",0.200033206697115
"Q6DT37_IDR_403_446",0.193052315677276
"Q6DT37_IDR_455_495",0.19664441845619
"Q6DT37_IDR_563_631",0.207022463440601
"Q6DT37_IDR_786_903",0.203247595728818
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.482774691383539
"Q6EMB2_IDR_532_660",0.517225308616461
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.572648168875158
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.495903740103546
"Q8TE67_IDR_400_450",0.504096259896454
"Q8TE68_IDR_159_253",0.348670347756575
"Q8TE68_IDR_431_478",0.36222611960674
"Q8TE68_IDR_536_633",0.289103532636685
"Q8TE73_IDR_1059_1096",0.441317541829328
"Q8TE73_IDR_896_930",0.558682458170672
"Q8TE76_IDR_405_450",0.444656398637108
"Q8TE76_IDR_457_793",0.555343601362892
"Q8TE77_IDR_470_659",0.438435417765765
"Q8TE77_IDR_52_91",0.561564582234235
"Q8TE82_IDR_1_76",0.495455036455908
"Q8TE82_IDR_229_265",0.504544963544093
"Q8TE85_IDR_77_219",0.366090643874657
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.241311829531972
"Q8TEJ3_IDR_1_45",0.221350151997424
"Q8TEJ3_IDR_320_461",0.24928069742452
"Q8TEJ3_IDR_528_821",0.288057321046084
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.497410569621383
"Q8TEL6_IDR_343_373",0.502589430378617
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.285175408861761
"Q8TEP8_IDR_2070_2125",0.354052941936749
"Q8TEP8_IDR_43_1211",0.360771649201491
"Q8TEQ0_IDR_184_389",0.182337317898861
"Q8TEQ0_IDR_407_511",0.237327978172192
"Q8TEQ0_IDR_617_649",0.357056621730109
"Q8TEQ0_IDR_777_813",0.223278082198839
"Q8TEQ6_IDR_1306_1349",0.306986957629038
"Q8TEQ6_IDR_1390_1427",0.313386186481176
"Q8TEQ6_IDR_822_881",0.379626855889787
"Q8TER5_IDR_191_521",0.338587408547033
"Q8TEW8_IDR_593_1205",0.399423456908083
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.31341929050578
"Q8TEY5_IDR_145_183",0.351248334720852
"Q8TEY5_IDR_314_395",0.335332374773368
"Q8TEY7_IDR_129_183",0.466609237057598
"Q8TEY7_IDR_293_473",0.533390762942402
"Q8TF01_IDR_1_33",0.395002316821953
"Q8TF01_IDR_47_805",0.604997683178047
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.555892568511914
"Q8TF17_IDR_9_39",0.444107431488086
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.51493502811798
"Q8TF21_IDR_271_823",0.48506497188202
"Q8TF30_IDR_472_705",0.576561209047853
"Q8TF30_IDR_755_809",0.423438790952147
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.469534893189809
"Q8TF68_IDR_1_260",0.675914969870413
"Q8TF68_IDR_455_543",0.324085030129587
"Q8TF71_IDR_1_61",0.461911554989876
"Q8TF71_IDR_476_515",0.538088445010124
"Q8TF72_IDR_112_1665",0.54062087475521
"Q8TF72_IDR_1688_1777",0.45937912524479
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.505729676352794
"Q8WTP8_IDR_283_325",0.494270323647206
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.493593394470077
"Q8WTQ4_IDR_41_165",0.506406605529923
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.487796897412452
"Q8WTT2_IDR_435_472",0.512203102587548
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.470892048045082
"Q8WTX9_IDR_285_450",0.529107951954918
"Q8WU08_IDR_320_361",0.500724427933991
"Q8WU08_IDR_364_396",0.499275572066009
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.635970864618838
"Q8WU20_IDR_478_508",0.364029135381162
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.284604255666464
"Q8WU90_IDR_265_295",0.403712777842708
"Q8WU90_IDR_297_396",0.311682966490829
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.276778504064157
"Q8WUA4_IDR_765_797",0.343473978035687
"Q8WUA4_IDR_877_911",0.379747517900156
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.432630050928689
"Q8WUQ7_IDR_471_556",0.323076236194931
"Q8WUQ7_IDR_589_624",0.244293712876381
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.246849090619725
"Q8WUY3_IDR_2558_2632",0.176767115795941
"Q8WUY3_IDR_2640_2874",0.205062380654214
"Q8WUY3_IDR_358_936",0.133904329999875
"Q8WUY3_IDR_938_2344",0.237417082930245
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.440182065465238
"Q8WV15_IDR_263_306",0.559817934534762
"Q8WVB6_IDR_321_356",0.264281508963047
"Q8WVB6_IDR_859_921",0.254213273234751
"Q8WVC0_IDR_1_352",0.555278816451441
"Q8WVC0_IDR_523_666",0.444721183548559
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
