"","GO0005694_chromosome"
"Q8N9Z2_IDR_1_54",0.515392126534208
"Q8N9Z2_IDR_87_176",0.484607873465792
"Q8N9Z9_IDR_260_388",0.509078748631794
"Q8N9Z9_IDR_26_129",0.490921251368206
"Q8NA03_IDR_1_111",0.199667630886265
"Q8NA03_IDR_132_261",0.210254008242504
"Q8NA03_IDR_329_384",0.204022173082022
"Q8NA03_IDR_418_521",0.183326906472048
"Q8NA03_IDR_548_581",0.202729281317161
"Q8NA19_IDR_1_43",0.550801448285821
"Q8NA19_IDR_366_514",0.449198551714179
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.449279307212658
"Q8NA31_IDR_421_673",0.550720692787342
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.299877842617169
"Q8NA47_IDR_262_296",0.329447063895603
"Q8NA47_IDR_531_563",0.370675093487227
"Q8NAM6_IDR_128_308",0.482622581749707
"Q8NAM6_IDR_1_38",0.517377418250293
"Q8NAN2_IDR_288_334",0.49536477890701
"Q8NAN2_IDR_96_200",0.50463522109299
"Q8NAP3_IDR_123_165",0.333768590787607
"Q8NAP3_IDR_176_459",0.291079117656951
"Q8NAP3_IDR_522_970",0.375152291555442
"Q8NAP8_IDR_125_370",0.4878909432719
"Q8NAP8_IDR_402_495",0.5121090567281
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.325297782903711
"Q8NAT2_IDR_693_915",0.32427662900603
"Q8NAT2_IDR_95_126",0.350425588090259
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.484372251324129
"Q8NAV2_IDR_308_365",0.515627748675871
"Q8NAX2_IDR_115_232",0.236643737428012
"Q8NAX2_IDR_1_54",0.246716216326643
"Q8NAX2_IDR_308_349",0.276706277316602
"Q8NBF1_IDR_1_190",0.495531348877523
"Q8NBF1_IDR_298_513",0.504468651122477
"Q8NBF6_IDR_239_378",0.515041124694573
"Q8NBF6_IDR_587_648",0.484958875305428
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.496549612798445
"Q8NBP5_IDR_222_265",0.503450387201555
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.455724652749461
"Q8NBR0_IDR_363_393",0.544275347250539
"Q8NC60_IDR_18_66",0.428163500100507
"Q8NC60_IDR_82_123",0.571836499899493
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.494397148848118
"Q8NC74_IDR_1_103",0.505602851151882
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.495317933631672
"Q8NCA9_IDR_258_323",0.504682066368328
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.31764948557268
"Q8NCD3_IDR_448_748",0.353032514406189
"Q8NCD3_IDR_73_146",0.329318000021131
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.434641883347368
"Q8NCF5_IDR_55_247",0.565358116652632
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.521346464397024
"Q8NCX0_IDR_1_101",0.478653535602976
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.32565783077035
"Q8ND04_IDR_656_739",0.339813252843065
"Q8ND04_IDR_99_132",0.334528916386584
"Q8ND07_IDR_1_39",0.584036451648578
"Q8ND07_IDR_459_497",0.415963548351422
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.375118360407862
"Q8ND24_IDR_425_551",0.303876306696529
"Q8ND24_IDR_610_653",0.321005332895609
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.358820543229388
"Q8ND30_IDR_1_49",0.318608504687817
"Q8ND30_IDR_842_876",0.322570952082796
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.244211997292453
"Q8NDI1_IDR_174_542",0.270735461813235
"Q8NDI1_IDR_544_1075",0.485052540894312
"Q8NDL9_IDR_343_417",0.512012623668483
"Q8NDL9_IDR_600_886",0.487987376331517
"Q8NDM7_IDR_749_785",0.476402922796382
"Q8NDM7_IDR_930_986",0.523597077203618
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.315418370102706
"Q8NDT2_IDR_223_306",0.292183127367681
"Q8NDT2_IDR_554_709",0.392398502529613
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.521495242646823
"Q8NDX1_IDR_1_583",0.478504757353177
"Q8NDX2_IDR_1_64",0.457878508656801
"Q8NDX2_IDR_510_589",0.542121491343199
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.546367605091054
"Q8NEA5_IDR_28_83",0.453632394908946
"Q8NEA6_IDR_1_340",0.481534303137626
"Q8NEA6_IDR_446_666",0.518465696862374
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.538299323268875
"Q8NEB7_IDR_1_35",0.461700676731125
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.523978705646247
"Q8NEG2_IDR_27_72",0.476021294353753
"Q8NEN9_IDR_1107_1154",0.341109080725037
"Q8NEN9_IDR_454_677",0.346358031936722
"Q8NEN9_IDR_886_998",0.312532887338241
"Q8NEP3_IDR_1_85",0.453102054513313
"Q8NEP3_IDR_303_725",0.546897945486687
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.48865301835796
"Q8NER1_IDR_762_839",0.51134698164204
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.49514550228824
"Q8NET4_IDR_1313_1351",0.50485449771176
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.47951903171307
"Q8NET8_IDR_750_790",0.52048096828693
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.096873118159066
"Q8NEZ4_IDR_4251_4345",0.104276837519489
"Q8NF37_IDR_1_36",0.344299431304829
"Q8NF37_IDR_38_73",0.319042770116716
"Q8NF37_IDR_496_534",0.336657798578455
"Q8NF50_IDR_1234_1287",0.314535628596916
"Q8NF50_IDR_1347_1418",0.330921648351423
"Q8NF50_IDR_420_456",0.354542723051662
"Q8NF64_IDR_1_416",0.460567803643868
"Q8NF64_IDR_685_883",0.539432196356132
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.180236278399188
"Q8NF91_IDR_5763_6086",0.165972084064359
"Q8NFG4_IDR_278_337",0.52281651539077
"Q8NFG4_IDR_30_87",0.47718348460923
"Q8NFH5_IDR_1_171",0.496142985119458
"Q8NFH5_IDR_250_308",0.503857014880542
"Q8NFH8_IDR_142_272",0.444079822182922
"Q8NFH8_IDR_362_617",0.555920177817078
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.55749239721592
"Q8NFJ8_IDR_312_381",0.44250760278408
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.496120117191719
"Q8NFM4_IDR_487_536",0.503879882808281
"Q8NFM7_IDR_2_34",0.332854359217485
"Q8NFM7_IDR_515_548",0.341191063666929
"Q8NFM7_IDR_561_739",0.325954577115586
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.259662347033587
"Q8NFP9_IDR_1_55",0.232501458444643
"Q8NFP9_IDR_1581_1881",0.228848451947469
"Q8NFP9_IDR_951_1328",0.2789877425743
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.231687756340608
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.517439741141774
"Q8NFW9_IDR_25_73",0.482560258858226
"Q8NFY4_IDR_545_662",0.321933580476984
"Q8NFY4_IDR_691_829",0.338149913236487
"Q8NFY4_IDR_832_1070",0.339916506286529
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.31631159382785
"Q8NFZ3_IDR_605_668",0.343947540134773
"Q8NFZ3_IDR_701_816",0.339740866037377
"Q8NFZ4_IDR_613_679",0.50558365668517
"Q8NFZ4_IDR_701_835",0.49441634331483
"Q8NFZ5_IDR_157_207",0.52423077073854
"Q8NFZ5_IDR_330_400",0.47576922926146
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.34441256390994
"Q8NG08_IDR_795_825",0.335460237684112
"Q8NG08_IDR_957_1062",0.320127198405948
"Q8NG27_IDR_122_481",0.553422184958074
"Q8NG27_IDR_37_112",0.446577815041926
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.518035723599718
"Q8NHS3_IDR_245_290",0.481964276400282
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.33907614163977
"Q8NHU6_IDR_850_899",0.313259473491043
"Q8NHU6_IDR_89_231",0.347664384869187
"Q8NHV4_IDR_309_350",0.49761589249382
"Q8NHV4_IDR_354_626",0.50238410750618
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.480182956200046
"Q8NHW3_IDR_319_353",0.519817043799954
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.549722866056704
"Q8NHX4_IDR_161_192",0.450277133943296
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.483983790421447
"Q8NI35_IDR_1328_1418",0.103047230228287
"Q8NI35_IDR_1622_1670",0.102770968014801
"Q8NI35_IDR_1765_1801",0.105323701740124
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.229889814109154
"Q8NI51_IDR_1_84",0.244515217707523
"Q8NI51_IDR_439_513",0.225303229838393
"Q8NI51_IDR_550_627",0.30029173834493
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.522363928619408
"Q8TA86_IDR_1_81",0.477636071380592
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.34747856192373
"Q8TAB3_IDR_805_992",0.312537993120202
"Q8TAB3_IDR_994_1117",0.339983444956068
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.424124186624553
"Q8TAQ2_IDR_545_609",0.270032954884741
"Q8TAQ2_IDR_720_1214",0.305842858490706
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.427639766925447
"Q8TAT2_IDR_149_233",0.572360233074553
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.579431690634602
"Q8TAU0_IDR_235_352",0.420568309365399
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.501253713798557
"Q8TAV0_IDR_231_307",0.498746286201443
"Q8TAW3_IDR_1_44",0.474642807571587
"Q8TBA6_IDR_566_665",0.245574881536634
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.581355296341038
"Q8TBB5_IDR_489_520",0.418644703658962
"Q8TBB6_IDR_436_501",0.496930249151991
"Q8TBB6_IDR_680_771",0.503069750848009
"Q8TBC3_IDR_135_191",0.516468371522092
"Q8TBC3_IDR_606_707",0.483531628477908
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.322280546447804
"Q8TBC5_IDR_1_41",0.358659104407363
"Q8TBC5_IDR_473_510",0.319060349144833
"Q8TBE0_IDR_1_73",0.324657510192143
"Q8TBE0_IDR_461_587",0.272270613564422
"Q8TBE0_IDR_76_348",0.403071876243435
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.346941997498047
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.494908590566343
"Q8TBZ0_IDR_752_833",0.505091409433657
"Q8TBZ3_IDR_322_360",0.521105222682952
"Q8TBZ3_IDR_392_507",0.478894777317048
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.61362049306869
"Q8TBZ6_IDR_277_339",0.38637950693131
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.251624406166856
"Q8TC20_IDR_132_309",0.241748685935583
"Q8TC20_IDR_550_634",0.249482625189881
"Q8TC20_IDR_721_777",0.25714428270768
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.479159737534718
"Q8TC76_IDR_291_339",0.520840262465282
"Q8TC90_IDR_131_196",0.297936539997316
"Q8TC90_IDR_1_72",0.329682308348964
"Q8TC90_IDR_200_364",0.372381151653721
"Q8TC92_IDR_2_55",0.287732077710032
"Q8TC92_IDR_383_436",0.36590503646412
"Q8TC92_IDR_493_561",0.346362885825848
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.294631431388877
"Q8TCJ2_IDR_489_548",0.325999222743132
"Q8TCJ2_IDR_776_826",0.379369345867991
"Q8TCN5_IDR_128_630",0.228946850637889
"Q8TCN5_IDR_13_47",0.236549490370355
"Q8TCN5_IDR_49_124",0.293964090247668
"Q8TCN5_IDR_826_881",0.240539568744088
"Q8TCQ1_IDR_1_75",0.502397853134832
"Q8TCQ1_IDR_244_289",0.497602146865168
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.509608074395249
"Q8TCT7_IDR_506_592",0.490391925604751
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.504071873305887
"Q8TD10_IDR_331_391",0.495928126694113
"Q8TD16_IDR_141_666",0.549473413586314
"Q8TD16_IDR_777_824",0.450526586413686
"Q8TD17_IDR_1_40",0.489335354171143
"Q8TD17_IDR_190_344",0.510664645828857
"Q8TD19_IDR_1_48",0.328133233019998
"Q8TD19_IDR_731_807",0.349168823771732
"Q8TD19_IDR_825_961",0.322697943208271
"Q8TD20_IDR_1_34",0.511734507222144
"Q8TD20_IDR_568_617",0.488265492777856
"Q8TD26_IDR_1_310",0.296833412758233
"Q8TD26_IDR_1316_1385",0.191490243384035
"Q8TD26_IDR_1410_1447",0.16633077451275
"Q8TD26_IDR_1619_2108",0.181708762096013
"Q8TD26_IDR_2110_2715",0.163636807248968
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.509063260718683
"Q8TD31_IDR_675_782",0.490936739281317
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.476070009679604
"Q8TD43_IDR_713_764",0.523929990320396
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.485052068781898
"Q8TDD1_IDR_1_96",0.373070902575762
"Q8TDD1_IDR_578_739",0.309018436894358
"Q8TDD1_IDR_774_881",0.31791066052988
"Q8TDD2_IDR_1_129",0.314028763619778
"Q8TDD2_IDR_173_289",0.325361159912682
"Q8TDD2_IDR_361_431",0.36061007646754
"Q8TDF5_IDR_417_471",0.478923685257825
"Q8TDF5_IDR_481_516",0.521076314742175
"Q8TDF6_IDR_1_35",0.551138160843871
"Q8TDF6_IDR_593_673",0.448861839156129
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.196125911144853
"Q8TDI0_IDR_1203_1252",0.148444967346625
"Q8TDI0_IDR_1328_1405",0.137824357464167
"Q8TDI0_IDR_1532_1699",0.167720700667656
"Q8TDI0_IDR_200_341",0.190425345962057
"Q8TDI0_IDR_651_681",0.159458717414642
"Q8TDI7_IDR_1_157",0.634841511481264
"Q8TDI7_IDR_800_906",0.365158488518736
"Q8TDN2_IDR_56_92",0.550337616854196
"Q8TDN4_IDR_1_317",0.517264525546322
"Q8TDN4_IDR_410_443",0.482735474453678
"Q8TDN6_IDR_1_53",0.375377355492695
"Q8TDN6_IDR_271_306",0.259610946619678
"Q8TDN6_IDR_309_353",0.365011697887628
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.471867330768565
"Q8TDS5_IDR_374_423",0.528132669231435
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.318025655114918
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.497749734325186
"Q68BL8_IDR_183_486",0.502250265674814
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.257353186983537
"Q68CP9_IDR_473_531",0.243342724102512
"Q68CP9_IDR_535_569",0.253198253948541
"Q68CP9_IDR_603_1629",0.24610583496541
"Q68CQ1_IDR_1_193",0.480309344825071
"Q68CQ1_IDR_195_239",0.519690655174929
"Q68CQ4_IDR_1_75",0.465921617295252
"Q68CQ4_IDR_78_186",0.534078382704748
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.505139083510758
"Q68CR1_IDR_1_33",0.494860916489242
"Q68DE3_IDR_2199_2245",0.332400867193913
"Q68DH5_IDR_1_94",0.389640652740206
"Q68DH5_IDR_582_695",0.610359347259794
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.336001501853656
"Q68DQ2_IDR_1480_1759",0.342961139779931
"Q68DQ2_IDR_1768_2281",0.321037358366413
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.247696688185726
"Q68DX3_IDR_190_305",0.246277893396016
"Q68DX3_IDR_679_768",0.25742578663414
"Q68DX3_IDR_864_939",0.248599631784118
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.499035085035717
"Q6A163_IDR_1_31",0.510411422135586
"Q6AHZ1_IDR_1155_1222",0.218697472393423
"Q6AHZ1_IDR_350_443",0.222892622037968
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.477292216908
"Q6AI14_IDR_602_798",0.522707783092
"Q6AI39_IDR_25_722",0.23499717996039
"Q6AI39_IDR_800_1002",0.269597837310421
"Q6A162_IDR_398_429",0.500964914964283
"Q6A163_IDR_411_455",0.489588577864414
"Q6AHZ1_IDR_1236_1310",0.348922530502254
"Q6AHZ1_IDR_464_881",0.209487375066355
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.236766887647052
"Q6AI39_IDR_741_796",0.258638095082137
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.191373673060317
"Q6AWC2_IDR_425_488",0.183990946928133
"Q6AWC2_IDR_493_686",0.191987766973701
"Q6DN90_IDR_1_520",0.532402840810869
"Q6DN90_IDR_875_963",0.467597159189131
"Q6DT37_IDR_1455_1551",0.200355820396458
"Q6DT37_IDR_403_446",0.204811500074307
"Q6DT37_IDR_455_495",0.204929981057952
"Q6DT37_IDR_563_631",0.202969454272461
"Q6DT37_IDR_786_903",0.18693324419882
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.466712575589035
"Q6EMB2_IDR_532_660",0.533287424410965
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.496867962632913
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.50354331154012
"Q8TE67_IDR_400_450",0.49645668845988
"Q8TE68_IDR_159_253",0.330249746290926
"Q8TE68_IDR_431_478",0.334790412239342
"Q8TE68_IDR_536_633",0.334959841469732
"Q8TE73_IDR_1059_1096",0.494432989801626
"Q8TE73_IDR_896_930",0.505567010198374
"Q8TE76_IDR_405_450",0.483045689140991
"Q8TE76_IDR_457_793",0.516954310859009
"Q8TE77_IDR_470_659",0.500089225848998
"Q8TE77_IDR_52_91",0.499910774151002
"Q8TE82_IDR_1_76",0.499335670423884
"Q8TE82_IDR_229_265",0.500664329576116
"Q8TE85_IDR_77_219",0.275685328596126
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.233875980019751
"Q8TEJ3_IDR_1_45",0.249098591141487
"Q8TEJ3_IDR_320_461",0.267196316382033
"Q8TEJ3_IDR_528_821",0.249829112456729
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.498026012212744
"Q8TEL6_IDR_343_373",0.501973987787256
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.338241035135135
"Q8TEP8_IDR_2070_2125",0.331651231529043
"Q8TEP8_IDR_43_1211",0.330107733335822
"Q8TEQ0_IDR_184_389",0.298415576914247
"Q8TEQ0_IDR_407_511",0.240817693605157
"Q8TEQ0_IDR_617_649",0.228251613497164
"Q8TEQ0_IDR_777_813",0.232515115983432
"Q8TEQ6_IDR_1306_1349",0.299904181485327
"Q8TEQ6_IDR_1390_1427",0.306158238502718
"Q8TEQ6_IDR_822_881",0.393937580011955
"Q8TER5_IDR_191_521",0.389965929939779
"Q8TEW8_IDR_593_1205",0.39182303540859
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.333997857826702
"Q8TEY5_IDR_145_183",0.327358008034641
"Q8TEY5_IDR_314_395",0.338644134138657
"Q8TEY7_IDR_129_183",0.466302069950302
"Q8TEY7_IDR_293_473",0.533697930049698
"Q8TF01_IDR_1_33",0.429309701040645
"Q8TF01_IDR_47_805",0.570690298959355
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.496465547542042
"Q8TF17_IDR_9_39",0.503534452457958
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.376305659858884
"Q8TF21_IDR_271_823",0.623694340141116
"Q8TF30_IDR_472_705",0.4654126624392
"Q8TF30_IDR_755_809",0.5345873375608
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.442728329197869
"Q8TF68_IDR_1_260",0.509200083004624
"Q8TF68_IDR_455_543",0.490799916995376
"Q8TF71_IDR_1_61",0.487977525441973
"Q8TF71_IDR_476_515",0.512022474558027
"Q8TF72_IDR_112_1665",0.428446135678332
"Q8TF72_IDR_1688_1777",0.571553864321668
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.52515390597827
"Q8WTP8_IDR_283_325",0.47484609402173
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.44028967937558
"Q8WTQ4_IDR_41_165",0.55971032062442
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.572755525847512
"Q8WTT2_IDR_435_472",0.427244474152488
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.503587133239129
"Q8WTX9_IDR_285_450",0.496412866760871
"Q8WU08_IDR_320_361",0.517028383824352
"Q8WU08_IDR_364_396",0.482971616175648
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.472619366884882
"Q8WU20_IDR_478_508",0.527380633115118
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.324387882559933
"Q8WU90_IDR_265_295",0.314622330286196
"Q8WU90_IDR_297_396",0.360989787153871
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.487868332946685
"Q8WUA4_IDR_765_797",0.262134993164735
"Q8WUA4_IDR_877_911",0.24999667388858
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.400554368331013
"Q8WUQ7_IDR_471_556",0.331976540125981
"Q8WUQ7_IDR_589_624",0.267469091543007
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.186683165417393
"Q8WUY3_IDR_2558_2632",0.199018031176775
"Q8WUY3_IDR_2640_2874",0.269532755970031
"Q8WUY3_IDR_358_936",0.179739657805822
"Q8WUY3_IDR_938_2344",0.165026389629978
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.544608113878324
"Q8WV15_IDR_263_306",0.455391886121676
"Q8WVB6_IDR_321_356",0.25271504202795
"Q8WVB6_IDR_859_921",0.222159917510063
"Q8WVC0_IDR_1_352",0.569300164363582
"Q8WVC0_IDR_523_666",0.430699835636418
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
