"","GO0008509_anion_transmembrane_transporter_activity"
"Q8N9Z2_IDR_1_54",0.511045857911136
"Q8N9Z2_IDR_87_176",0.488954142088864
"Q8N9Z9_IDR_260_388",0.495699435444256
"Q8N9Z9_IDR_26_129",0.504300564555744
"Q8NA03_IDR_1_111",0.209728826017289
"Q8NA03_IDR_132_261",0.221991320524567
"Q8NA03_IDR_329_384",0.193262496031833
"Q8NA03_IDR_418_521",0.199568149445349
"Q8NA03_IDR_548_581",0.175449207980962
"Q8NA19_IDR_1_43",0.504724305102056
"Q8NA19_IDR_366_514",0.495275694897944
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.509782867858195
"Q8NA31_IDR_421_673",0.490217132141805
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.342246041675417
"Q8NA47_IDR_262_296",0.326363218584237
"Q8NA47_IDR_531_563",0.331390739740346
"Q8NAM6_IDR_128_308",0.539523711700953
"Q8NAM6_IDR_1_38",0.460476288299047
"Q8NAN2_IDR_288_334",0.507855906747582
"Q8NAN2_IDR_96_200",0.492144093252418
"Q8NAP3_IDR_123_165",0.305746660382042
"Q8NAP3_IDR_176_459",0.408255817027153
"Q8NAP3_IDR_522_970",0.285997522590805
"Q8NAP8_IDR_125_370",0.502658927748958
"Q8NAP8_IDR_402_495",0.497341072251042
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.324318619789264
"Q8NAT2_IDR_693_915",0.376767150452653
"Q8NAT2_IDR_95_126",0.298914229758083
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.545572702560172
"Q8NAV2_IDR_308_365",0.454427297439828
"Q8NAX2_IDR_115_232",0.246973681840429
"Q8NAX2_IDR_1_54",0.230156679375613
"Q8NAX2_IDR_308_349",0.271221724820144
"Q8NBF1_IDR_1_190",0.515714358605328
"Q8NBF1_IDR_298_513",0.484285641394672
"Q8NBF6_IDR_239_378",0.55053864462052
"Q8NBF6_IDR_587_648",0.44946135537948
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.468118921777175
"Q8NBP5_IDR_222_265",0.531881078222825
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.483249606605734
"Q8NBR0_IDR_363_393",0.516750393394266
"Q8NC60_IDR_18_66",0.496930996099745
"Q8NC60_IDR_82_123",0.503069003900255
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.471055524546911
"Q8NC74_IDR_1_103",0.528944475453089
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.492478982040062
"Q8NCA9_IDR_258_323",0.507521017959938
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.331024400462071
"Q8NCD3_IDR_448_748",0.296381424581748
"Q8NCD3_IDR_73_146",0.372594174956181
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.471161698106487
"Q8NCF5_IDR_55_247",0.528838301893513
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.453609151292839
"Q8NCX0_IDR_1_101",0.546390848707161
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.333890112498494
"Q8ND04_IDR_656_739",0.343666853769002
"Q8ND04_IDR_99_132",0.322443033732504
"Q8ND07_IDR_1_39",0.463686849952995
"Q8ND07_IDR_459_497",0.536313150047005
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.35452161768095
"Q8ND24_IDR_425_551",0.31876892715048
"Q8ND24_IDR_610_653",0.32670945516857
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.342602026232174
"Q8ND30_IDR_1_49",0.318456511477583
"Q8ND30_IDR_842_876",0.338941462290243
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.312850461171457
"Q8NDI1_IDR_174_542",0.331603250487102
"Q8NDI1_IDR_544_1075",0.355546288341442
"Q8NDL9_IDR_343_417",0.575232985550812
"Q8NDL9_IDR_600_886",0.424767014449187
"Q8NDM7_IDR_749_785",0.511025094749781
"Q8NDM7_IDR_930_986",0.488974905250219
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.325608313341411
"Q8NDT2_IDR_223_306",0.34473377221218
"Q8NDT2_IDR_554_709",0.329657914446409
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.524118780480462
"Q8NDX1_IDR_1_583",0.475881219519538
"Q8NDX2_IDR_1_64",0.478888721237867
"Q8NDX2_IDR_510_589",0.521111278762133
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.507577742689054
"Q8NEA5_IDR_28_83",0.492422257310946
"Q8NEA6_IDR_1_340",0.565979307875415
"Q8NEA6_IDR_446_666",0.434020692124585
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.497177700236137
"Q8NEB7_IDR_1_35",0.502822299763863
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.515845909309171
"Q8NEG2_IDR_27_72",0.484154090690829
"Q8NEN9_IDR_1107_1154",0.35643614708916
"Q8NEN9_IDR_454_677",0.335039799304898
"Q8NEN9_IDR_886_998",0.308524053605941
"Q8NEP3_IDR_1_85",0.53218532274727
"Q8NEP3_IDR_303_725",0.46781467725273
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.51935972725877
"Q8NER1_IDR_762_839",0.48064027274123
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.454812449174533
"Q8NET4_IDR_1313_1351",0.545187550825467
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.537865751032974
"Q8NET8_IDR_750_790",0.462134248967026
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.114435150738602
"Q8NEZ4_IDR_4251_4345",0.110361521600878
"Q8NF37_IDR_1_36",0.321408186089471
"Q8NF37_IDR_38_73",0.313441182829928
"Q8NF37_IDR_496_534",0.365150631080601
"Q8NF50_IDR_1234_1287",0.354888767071801
"Q8NF50_IDR_1347_1418",0.303039045128005
"Q8NF50_IDR_420_456",0.342072187800194
"Q8NF64_IDR_1_416",0.478475074986722
"Q8NF64_IDR_685_883",0.521524925013278
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.162000186084004
"Q8NF91_IDR_5763_6086",0.168006190874709
"Q8NFG4_IDR_278_337",0.532107032467983
"Q8NFG4_IDR_30_87",0.467892967532017
"Q8NFH5_IDR_1_171",0.490315766239488
"Q8NFH5_IDR_250_308",0.509684233760512
"Q8NFH8_IDR_142_272",0.523875853282175
"Q8NFH8_IDR_362_617",0.476124146717825
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.495699718841966
"Q8NFJ8_IDR_312_381",0.504300281158034
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.459174846073699
"Q8NFM4_IDR_487_536",0.540825153926301
"Q8NFM7_IDR_2_34",0.321023173372415
"Q8NFM7_IDR_515_548",0.346995777813092
"Q8NFM7_IDR_561_739",0.331981048814493
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.250111784497156
"Q8NFP9_IDR_1_55",0.19187856810525
"Q8NFP9_IDR_1581_1881",0.213042806627205
"Q8NFP9_IDR_951_1328",0.34496684077039
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.237753742695218
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.526311929174232
"Q8NFW9_IDR_25_73",0.473688070825768
"Q8NFY4_IDR_545_662",0.377019807079382
"Q8NFY4_IDR_691_829",0.327271086211234
"Q8NFY4_IDR_832_1070",0.295709106709384
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.320157569250607
"Q8NFZ3_IDR_605_668",0.341680102857098
"Q8NFZ3_IDR_701_816",0.338162327892295
"Q8NFZ4_IDR_613_679",0.502936559839286
"Q8NFZ4_IDR_701_835",0.497063440160714
"Q8NFZ5_IDR_157_207",0.509530086005951
"Q8NFZ5_IDR_330_400",0.490469913994049
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.339628592121376
"Q8NG08_IDR_795_825",0.336477478746548
"Q8NG08_IDR_957_1062",0.323893929132076
"Q8NG27_IDR_122_481",0.500795097156941
"Q8NG27_IDR_37_112",0.499204902843059
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.49283887930155
"Q8NHS3_IDR_245_290",0.50716112069845
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.372658615032847
"Q8NHU6_IDR_850_899",0.312855177264001
"Q8NHU6_IDR_89_231",0.314486207703152
"Q8NHV4_IDR_309_350",0.447266098063137
"Q8NHV4_IDR_354_626",0.552733901936863
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.56439263418757
"Q8NHW3_IDR_319_353",0.43560736581243
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.468898506930073
"Q8NHX4_IDR_161_192",0.531101493069927
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.420203222743303
"Q8NI35_IDR_1328_1418",0.113799171130997
"Q8NI35_IDR_1622_1670",0.0970169823931925
"Q8NI35_IDR_1765_1801",0.11065383602364
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.237011730953723
"Q8NI51_IDR_1_84",0.268295721247246
"Q8NI51_IDR_439_513",0.259788699361285
"Q8NI51_IDR_550_627",0.234903848437746
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.487073828013693
"Q8TA86_IDR_1_81",0.512926171986307
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.314478136760057
"Q8TAB3_IDR_805_992",0.367193880890964
"Q8TAB3_IDR_994_1117",0.318327982348979
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.310675844649962
"Q8TAQ2_IDR_545_609",0.379568081644743
"Q8TAQ2_IDR_720_1214",0.309756073705295
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.503530287418493
"Q8TAT2_IDR_149_233",0.496469712581507
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.509829988608903
"Q8TAU0_IDR_235_352",0.490170011391097
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.494264239397369
"Q8TAV0_IDR_231_307",0.505735760602631
"Q8TAW3_IDR_1_44",0.462082425958682
"Q8TBA6_IDR_566_665",0.250837255023648
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.521155729253564
"Q8TBB5_IDR_489_520",0.478844270746436
"Q8TBB6_IDR_436_501",0.550146310645822
"Q8TBB6_IDR_680_771",0.449853689354178
"Q8TBC3_IDR_135_191",0.516846109579992
"Q8TBC3_IDR_606_707",0.483153890420008
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.316360175964945
"Q8TBC5_IDR_1_41",0.335564926432876
"Q8TBC5_IDR_473_510",0.348074897602179
"Q8TBE0_IDR_1_73",0.345521458659555
"Q8TBE0_IDR_461_587",0.330408914012516
"Q8TBE0_IDR_76_348",0.324069627327929
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.296342955318808
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.521532314426015
"Q8TBZ0_IDR_752_833",0.478467685573985
"Q8TBZ3_IDR_322_360",0.520572844660558
"Q8TBZ3_IDR_392_507",0.479427155339442
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.478392848488246
"Q8TBZ6_IDR_277_339",0.521607151511754
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.231837157426935
"Q8TC20_IDR_132_309",0.329218465080044
"Q8TC20_IDR_550_634",0.244231684293895
"Q8TC20_IDR_721_777",0.194712693199126
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.467164735493564
"Q8TC76_IDR_291_339",0.532835264506435
"Q8TC90_IDR_131_196",0.360470290249673
"Q8TC90_IDR_1_72",0.32477504522314
"Q8TC90_IDR_200_364",0.314754664527188
"Q8TC92_IDR_2_55",0.334497134435352
"Q8TC92_IDR_383_436",0.328199829313597
"Q8TC92_IDR_493_561",0.337303036251052
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.319627364836772
"Q8TCJ2_IDR_489_548",0.350270397111743
"Q8TCJ2_IDR_776_826",0.330102238051485
"Q8TCN5_IDR_128_630",0.309867776780461
"Q8TCN5_IDR_13_47",0.233585638185169
"Q8TCN5_IDR_49_124",0.224169064454839
"Q8TCN5_IDR_826_881",0.232377520579532
"Q8TCQ1_IDR_1_75",0.449308011467393
"Q8TCQ1_IDR_244_289",0.550691988532607
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.521293184646865
"Q8TCT7_IDR_506_592",0.478706815353134
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.566070364849472
"Q8TD10_IDR_331_391",0.433929635150528
"Q8TD16_IDR_141_666",0.554925541226476
"Q8TD16_IDR_777_824",0.445074458773524
"Q8TD17_IDR_1_40",0.487065296907351
"Q8TD17_IDR_190_344",0.512934703092649
"Q8TD19_IDR_1_48",0.313674434011088
"Q8TD19_IDR_731_807",0.319198062080699
"Q8TD19_IDR_825_961",0.367127503908213
"Q8TD20_IDR_1_34",0.536208876766022
"Q8TD20_IDR_568_617",0.463791123233978
"Q8TD26_IDR_1_310",0.165228622930527
"Q8TD26_IDR_1316_1385",0.188399070520689
"Q8TD26_IDR_1410_1447",0.24415262391697
"Q8TD26_IDR_1619_2108",0.228271259908859
"Q8TD26_IDR_2110_2715",0.173948422722955
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.487638495899441
"Q8TD31_IDR_675_782",0.512361504100559
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.543767169228845
"Q8TD43_IDR_713_764",0.456232830771155
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.521999202447453
"Q8TDD1_IDR_1_96",0.352292632248799
"Q8TDD1_IDR_578_739",0.33491959609661
"Q8TDD1_IDR_774_881",0.312787771654591
"Q8TDD2_IDR_1_129",0.342680339975428
"Q8TDD2_IDR_173_289",0.296447131825343
"Q8TDD2_IDR_361_431",0.360872528199229
"Q8TDF5_IDR_417_471",0.469441310469455
"Q8TDF5_IDR_481_516",0.530558689530545
"Q8TDF6_IDR_1_35",0.485936226635621
"Q8TDF6_IDR_593_673",0.514063773364379
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.148244251182813
"Q8TDI0_IDR_1203_1252",0.174168302447181
"Q8TDI0_IDR_1328_1405",0.176681236943828
"Q8TDI0_IDR_1532_1699",0.172302124614758
"Q8TDI0_IDR_200_341",0.154630089475317
"Q8TDI0_IDR_651_681",0.173973995336104
"Q8TDI7_IDR_1_157",0.479238445327136
"Q8TDI7_IDR_800_906",0.520761554672864
"Q8TDN2_IDR_56_92",0.504546972858687
"Q8TDN4_IDR_1_317",0.459803158556202
"Q8TDN4_IDR_410_443",0.540196841443798
"Q8TDN6_IDR_1_53",0.32914185290502
"Q8TDN6_IDR_271_306",0.343942289533104
"Q8TDN6_IDR_309_353",0.326915857561876
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.490712600945716
"Q8TDS5_IDR_374_423",0.509287399054284
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.333191210076282
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.528824234575268
"Q68BL8_IDR_183_486",0.471175765424733
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.247223699809413
"Q68CP9_IDR_473_531",0.273620387566269
"Q68CP9_IDR_535_569",0.257825546942897
"Q68CP9_IDR_603_1629",0.221330365681421
"Q68CQ1_IDR_1_193",0.541036061846515
"Q68CQ1_IDR_195_239",0.458963938153485
"Q68CQ4_IDR_1_75",0.516065414184356
"Q68CQ4_IDR_78_186",0.483934585815644
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.520508486777594
"Q68CR1_IDR_1_33",0.479491513222406
"Q68DE3_IDR_2199_2245",0.363580974260095
"Q68DH5_IDR_1_94",0.455070204548436
"Q68DH5_IDR_582_695",0.544929795451564
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.369024126187253
"Q68DQ2_IDR_1480_1759",0.306049802513251
"Q68DQ2_IDR_1768_2281",0.324926071299496
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.260266834140644
"Q68DX3_IDR_190_305",0.223732666807341
"Q68DX3_IDR_679_768",0.265687819354611
"Q68DX3_IDR_864_939",0.250312679697404
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.470153188749529
"Q6A163_IDR_1_31",0.50413979414628
"Q6AHZ1_IDR_1155_1222",0.219256248725663
"Q6AHZ1_IDR_350_443",0.278893277069175
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.534147195471124
"Q6AI14_IDR_602_798",0.465852804528876
"Q6AI39_IDR_25_722",0.225249393532691
"Q6AI39_IDR_800_1002",0.253191262659018
"Q6A162_IDR_398_429",0.529846811250471
"Q6A163_IDR_411_455",0.495860205853721
"Q6AHZ1_IDR_1236_1310",0.206886495967768
"Q6AHZ1_IDR_464_881",0.294963978237394
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.256166049678194
"Q6AI39_IDR_741_796",0.265393294130097
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.200636598981653
"Q6AWC2_IDR_425_488",0.195603155631953
"Q6AWC2_IDR_493_686",0.211559562922982
"Q6DN90_IDR_1_520",0.520231692450796
"Q6DN90_IDR_875_963",0.479768307549204
"Q6DT37_IDR_1455_1551",0.187019619640055
"Q6DT37_IDR_403_446",0.205389461899221
"Q6DT37_IDR_455_495",0.214885338731279
"Q6DT37_IDR_563_631",0.201268470031621
"Q6DT37_IDR_786_903",0.191437109697823
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.497553993242273
"Q6EMB2_IDR_532_660",0.502446006757727
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.49536189629646
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.49512557787663
"Q8TE67_IDR_400_450",0.50487442212337
"Q8TE68_IDR_159_253",0.310380298428471
"Q8TE68_IDR_431_478",0.357387984148867
"Q8TE68_IDR_536_633",0.332231717422662
"Q8TE73_IDR_1059_1096",0.505158430320726
"Q8TE73_IDR_896_930",0.494841569679274
"Q8TE76_IDR_405_450",0.444851584343506
"Q8TE76_IDR_457_793",0.555148415656494
"Q8TE77_IDR_470_659",0.514539255225035
"Q8TE77_IDR_52_91",0.485460744774965
"Q8TE82_IDR_1_76",0.492897778071003
"Q8TE82_IDR_229_265",0.507102221928997
"Q8TE85_IDR_77_219",0.362424604653993
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.24156641032204
"Q8TEJ3_IDR_1_45",0.267834838866283
"Q8TEJ3_IDR_320_461",0.25554266699817
"Q8TEJ3_IDR_528_821",0.235056083813507
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.456996254567551
"Q8TEL6_IDR_343_373",0.543003745432449
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.303899945399877
"Q8TEP8_IDR_2070_2125",0.300999856401678
"Q8TEP8_IDR_43_1211",0.395100198198445
"Q8TEQ0_IDR_184_389",0.248094945184882
"Q8TEQ0_IDR_407_511",0.278693177473719
"Q8TEQ0_IDR_617_649",0.243499422181777
"Q8TEQ0_IDR_777_813",0.229712455159623
"Q8TEQ6_IDR_1306_1349",0.34242345637275
"Q8TEQ6_IDR_1390_1427",0.357092705305112
"Q8TEQ6_IDR_822_881",0.300483838322137
"Q8TER5_IDR_191_521",0.335351112140344
"Q8TEW8_IDR_593_1205",0.325872600884986
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.345097850212199
"Q8TEY5_IDR_145_183",0.312565874111872
"Q8TEY5_IDR_314_395",0.342336275675929
"Q8TEY7_IDR_129_183",0.451349911733467
"Q8TEY7_IDR_293_473",0.548650088266533
"Q8TF01_IDR_1_33",0.543447706792344
"Q8TF01_IDR_47_805",0.456552293207656
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.491014025710162
"Q8TF17_IDR_9_39",0.508985974289838
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.500016806949529
"Q8TF21_IDR_271_823",0.499983193050471
"Q8TF30_IDR_472_705",0.458324182575359
"Q8TF30_IDR_755_809",0.541675817424641
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.532908703314764
"Q8TF68_IDR_1_260",0.5082594236115
"Q8TF68_IDR_455_543",0.4917405763885
"Q8TF71_IDR_1_61",0.485581223986235
"Q8TF71_IDR_476_515",0.514418776013765
"Q8TF72_IDR_112_1665",0.434904426284945
"Q8TF72_IDR_1688_1777",0.565095573715055
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.495106306162193
"Q8WTP8_IDR_283_325",0.504893693837807
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.523251583759075
"Q8WTQ4_IDR_41_165",0.476748416240925
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.50184953138209
"Q8WTT2_IDR_435_472",0.49815046861791
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.534459989852036
"Q8WTX9_IDR_285_450",0.465540010147964
"Q8WU08_IDR_320_361",0.480635962496324
"Q8WU08_IDR_364_396",0.519364037503676
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.532748085474034
"Q8WU20_IDR_478_508",0.467251914525966
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.312440153573998
"Q8WU90_IDR_265_295",0.325188896094813
"Q8WU90_IDR_297_396",0.36237095033119
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.299948272275986
"Q8WUA4_IDR_765_797",0.346835862054794
"Q8WUA4_IDR_877_911",0.353215865669219
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.295772050638123
"Q8WUQ7_IDR_471_556",0.336205269251714
"Q8WUQ7_IDR_589_624",0.368022680110163
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.184385496270551
"Q8WUY3_IDR_2558_2632",0.179238427224475
"Q8WUY3_IDR_2640_2874",0.153378616211854
"Q8WUY3_IDR_358_936",0.219965386398149
"Q8WUY3_IDR_938_2344",0.263032073894972
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.477885563540277
"Q8WV15_IDR_263_306",0.522114436459723
"Q8WVB6_IDR_321_356",0.238130475724434
"Q8WVB6_IDR_859_921",0.246740247877529
"Q8WVC0_IDR_1_352",0.482914981603322
"Q8WVC0_IDR_523_666",0.517085018396678
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
