"","GO0010324_membrane_invagination"
"Q8N9Z2_IDR_1_54",0.501001238677704
"Q8N9Z2_IDR_87_176",0.498998761322296
"Q8N9Z9_IDR_260_388",0.475016144501874
"Q8N9Z9_IDR_26_129",0.524983855498126
"Q8NA03_IDR_1_111",0.201853529388587
"Q8NA03_IDR_132_261",0.199319695155305
"Q8NA03_IDR_329_384",0.19773262902797
"Q8NA03_IDR_418_521",0.199865066672457
"Q8NA03_IDR_548_581",0.20122907975568
"Q8NA19_IDR_1_43",0.49580096131478
"Q8NA19_IDR_366_514",0.50419903868522
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.522728648004248
"Q8NA31_IDR_421_673",0.477271351995752
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.324018776954234
"Q8NA47_IDR_262_296",0.336955714746389
"Q8NA47_IDR_531_563",0.339025508299377
"Q8NAM6_IDR_128_308",0.497584919736141
"Q8NAM6_IDR_1_38",0.502415080263859
"Q8NAN2_IDR_288_334",0.517064273891865
"Q8NAN2_IDR_96_200",0.482935726108135
"Q8NAP3_IDR_123_165",0.335938879177736
"Q8NAP3_IDR_176_459",0.336712415009121
"Q8NAP3_IDR_522_970",0.327348705813144
"Q8NAP8_IDR_125_370",0.494701414512976
"Q8NAP8_IDR_402_495",0.505298585487024
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.325058886492466
"Q8NAT2_IDR_693_915",0.371099646958529
"Q8NAT2_IDR_95_126",0.303841466549005
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.477343039408957
"Q8NAV2_IDR_308_365",0.522656960591043
"Q8NAX2_IDR_115_232",0.257990716534548
"Q8NAX2_IDR_1_54",0.236337421544855
"Q8NAX2_IDR_308_349",0.251758487244104
"Q8NBF1_IDR_1_190",0.502297370791772
"Q8NBF1_IDR_298_513",0.497702629208228
"Q8NBF6_IDR_239_378",0.475458175139664
"Q8NBF6_IDR_587_648",0.524541824860336
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.497475496611256
"Q8NBP5_IDR_222_265",0.502524503388744
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.502429081006526
"Q8NBR0_IDR_363_393",0.497570918993474
"Q8NC60_IDR_18_66",0.521053644771343
"Q8NC60_IDR_82_123",0.478946355228657
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.505629451574452
"Q8NC74_IDR_1_103",0.494370548425548
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.497628732134354
"Q8NCA9_IDR_258_323",0.502371267865645
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.313391147843387
"Q8NCD3_IDR_448_748",0.318860609786697
"Q8NCD3_IDR_73_146",0.367748242369916
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.47802529644618
"Q8NCF5_IDR_55_247",0.52197470355382
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.486776066934673
"Q8NCX0_IDR_1_101",0.513223933065327
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.33379408949174
"Q8ND04_IDR_656_739",0.325387718816299
"Q8ND04_IDR_99_132",0.340818191691961
"Q8ND07_IDR_1_39",0.491983654407504
"Q8ND07_IDR_459_497",0.508016345592496
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.349580636444774
"Q8ND24_IDR_425_551",0.324461315763383
"Q8ND24_IDR_610_653",0.325958047791843
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.303978453327847
"Q8ND30_IDR_1_49",0.351906564389251
"Q8ND30_IDR_842_876",0.344114982282902
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.256047641829704
"Q8NDI1_IDR_174_542",0.479446354258875
"Q8NDI1_IDR_544_1075",0.264506003911421
"Q8NDL9_IDR_343_417",0.536803257955116
"Q8NDL9_IDR_600_886",0.463196742044884
"Q8NDM7_IDR_749_785",0.505043910922609
"Q8NDM7_IDR_930_986",0.494956089077391
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.336906124898141
"Q8NDT2_IDR_223_306",0.334841270264515
"Q8NDT2_IDR_554_709",0.328252604837343
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.475326984980578
"Q8NDX1_IDR_1_583",0.524673015019422
"Q8NDX2_IDR_1_64",0.487804691531423
"Q8NDX2_IDR_510_589",0.512195308468577
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.480820133464968
"Q8NEA5_IDR_28_83",0.519179866535032
"Q8NEA6_IDR_1_340",0.516515157731765
"Q8NEA6_IDR_446_666",0.483484842268235
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.554754482157602
"Q8NEB7_IDR_1_35",0.445245517842398
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.506109541773533
"Q8NEG2_IDR_27_72",0.493890458226467
"Q8NEN9_IDR_1107_1154",0.301553335803501
"Q8NEN9_IDR_454_677",0.348140659145725
"Q8NEN9_IDR_886_998",0.350306005050774
"Q8NEP3_IDR_1_85",0.493058604729297
"Q8NEP3_IDR_303_725",0.506941395270703
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.502702549014777
"Q8NER1_IDR_762_839",0.497297450985223
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.625976023024015
"Q8NET4_IDR_1313_1351",0.374023976975985
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.519530869471026
"Q8NET8_IDR_750_790",0.480469130528974
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.105774643883527
"Q8NEZ4_IDR_4251_4345",0.0999114392317614
"Q8NF37_IDR_1_36",0.345153119267887
"Q8NF37_IDR_38_73",0.334700446971279
"Q8NF37_IDR_496_534",0.320146433760834
"Q8NF50_IDR_1234_1287",0.420070423952691
"Q8NF50_IDR_1347_1418",0.289786515534976
"Q8NF50_IDR_420_456",0.290143060512332
"Q8NF64_IDR_1_416",0.569327779981173
"Q8NF64_IDR_685_883",0.430672220018827
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.170908937684001
"Q8NF91_IDR_5763_6086",0.160622973944824
"Q8NFG4_IDR_278_337",0.514109050318803
"Q8NFG4_IDR_30_87",0.485890949681197
"Q8NFH5_IDR_1_171",0.560697739192767
"Q8NFH5_IDR_250_308",0.439302260807233
"Q8NFH8_IDR_142_272",0.479380990357339
"Q8NFH8_IDR_362_617",0.520619009642661
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.474752985355377
"Q8NFJ8_IDR_312_381",0.525247014644623
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.475385779514498
"Q8NFM4_IDR_487_536",0.524614220485502
"Q8NFM7_IDR_2_34",0.34823969793825
"Q8NFM7_IDR_515_548",0.319833431038781
"Q8NFM7_IDR_561_739",0.331926871022969
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.259591778443007
"Q8NFP9_IDR_1_55",0.233896470699739
"Q8NFP9_IDR_1581_1881",0.252627268680514
"Q8NFP9_IDR_951_1328",0.253884482176739
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.256450584717543
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.534305468540675
"Q8NFW9_IDR_25_73",0.465694531459325
"Q8NFY4_IDR_545_662",0.364401514974596
"Q8NFY4_IDR_691_829",0.327464715402083
"Q8NFY4_IDR_832_1070",0.308133769623321
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.353027789081371
"Q8NFZ3_IDR_605_668",0.323725607367551
"Q8NFZ3_IDR_701_816",0.323246603551077
"Q8NFZ4_IDR_613_679",0.495968200327115
"Q8NFZ4_IDR_701_835",0.504031799672885
"Q8NFZ5_IDR_157_207",0.498753730515036
"Q8NFZ5_IDR_330_400",0.501246269484964
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.323220642173834
"Q8NG08_IDR_795_825",0.324847156058563
"Q8NG08_IDR_957_1062",0.351932201767602
"Q8NG27_IDR_122_481",0.530438344886351
"Q8NG27_IDR_37_112",0.469561655113649
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.466600678384687
"Q8NHS3_IDR_245_290",0.533399321615313
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.329557855289973
"Q8NHU6_IDR_850_899",0.34613658440901
"Q8NHU6_IDR_89_231",0.324305560301017
"Q8NHV4_IDR_309_350",0.487699277255583
"Q8NHV4_IDR_354_626",0.512300722744417
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.481880776761272
"Q8NHW3_IDR_319_353",0.518119223238728
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.492116090831512
"Q8NHX4_IDR_161_192",0.507883909168488
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.517892528877004
"Q8NI35_IDR_1328_1418",0.115787932502253
"Q8NI35_IDR_1622_1670",0.111764802263624
"Q8NI35_IDR_1765_1801",0.108762776775729
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.241529516365684
"Q8NI51_IDR_1_84",0.257330455373668
"Q8NI51_IDR_439_513",0.243002875706814
"Q8NI51_IDR_550_627",0.258137152553834
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.494181613155934
"Q8TA86_IDR_1_81",0.505818386844066
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.345121405575426
"Q8TAB3_IDR_805_992",0.336437872895109
"Q8TAB3_IDR_994_1117",0.318440721529465
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.324702446128196
"Q8TAQ2_IDR_545_609",0.359927849378216
"Q8TAQ2_IDR_720_1214",0.315369704493588
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.512205519420906
"Q8TAT2_IDR_149_233",0.487794480579094
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.465599812899492
"Q8TAU0_IDR_235_352",0.534400187100508
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.507739051010321
"Q8TAV0_IDR_231_307",0.492260948989679
"Q8TAW3_IDR_1_44",0.504506417561385
"Q8TBA6_IDR_566_665",0.237726045423116
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.488553532496969
"Q8TBB5_IDR_489_520",0.511446467503031
"Q8TBB6_IDR_436_501",0.489118969647251
"Q8TBB6_IDR_680_771",0.510881030352749
"Q8TBC3_IDR_135_191",0.494305373998995
"Q8TBC3_IDR_606_707",0.505694626001005
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.326626034805478
"Q8TBC5_IDR_1_41",0.341238230670232
"Q8TBC5_IDR_473_510",0.33213573452429
"Q8TBE0_IDR_1_73",0.331252829417962
"Q8TBE0_IDR_461_587",0.336112378627949
"Q8TBE0_IDR_76_348",0.332634791954089
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.331113576666282
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.492792664218846
"Q8TBZ0_IDR_752_833",0.507207335781154
"Q8TBZ3_IDR_322_360",0.462471746457213
"Q8TBZ3_IDR_392_507",0.537528253542787
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.478066484596211
"Q8TBZ6_IDR_277_339",0.521933515403789
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.263707041861358
"Q8TC20_IDR_132_309",0.263490880022661
"Q8TC20_IDR_550_634",0.239479052004354
"Q8TC20_IDR_721_777",0.233323026111627
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.519017428814372
"Q8TC76_IDR_291_339",0.480982571185628
"Q8TC90_IDR_131_196",0.352726409041334
"Q8TC90_IDR_1_72",0.321164617081665
"Q8TC90_IDR_200_364",0.326108973877001
"Q8TC92_IDR_2_55",0.378799060106757
"Q8TC92_IDR_383_436",0.315517893226688
"Q8TC92_IDR_493_561",0.305683046666556
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.351177216686081
"Q8TCJ2_IDR_489_548",0.33831844034496
"Q8TCJ2_IDR_776_826",0.310504342968959
"Q8TCN5_IDR_128_630",0.242137835218778
"Q8TCN5_IDR_13_47",0.251776711442711
"Q8TCN5_IDR_49_124",0.233014514588589
"Q8TCN5_IDR_826_881",0.273070938749922
"Q8TCQ1_IDR_1_75",0.494393441961123
"Q8TCQ1_IDR_244_289",0.505606558038877
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.470041358618557
"Q8TCT7_IDR_506_592",0.529958641381443
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.509466895073403
"Q8TD10_IDR_331_391",0.490533104926597
"Q8TD16_IDR_141_666",0.477774809806083
"Q8TD16_IDR_777_824",0.522225190193917
"Q8TD17_IDR_1_40",0.47997410775112
"Q8TD17_IDR_190_344",0.52002589224888
"Q8TD19_IDR_1_48",0.326540366772809
"Q8TD19_IDR_731_807",0.333037958658513
"Q8TD19_IDR_825_961",0.340421674568677
"Q8TD20_IDR_1_34",0.508716081053229
"Q8TD20_IDR_568_617",0.491283918946771
"Q8TD26_IDR_1_310",0.16885975920781
"Q8TD26_IDR_1316_1385",0.176237403062098
"Q8TD26_IDR_1410_1447",0.174733610323714
"Q8TD26_IDR_1619_2108",0.164974484905548
"Q8TD26_IDR_2110_2715",0.31519474250083
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.482584786607059
"Q8TD31_IDR_675_782",0.517415213392941
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.499197648807824
"Q8TD43_IDR_713_764",0.500802351192176
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.508727414389248
"Q8TDD1_IDR_1_96",0.325858658946718
"Q8TDD1_IDR_578_739",0.359138216094833
"Q8TDD1_IDR_774_881",0.315003124958448
"Q8TDD2_IDR_1_129",0.469430392940945
"Q8TDD2_IDR_173_289",0.269533464089661
"Q8TDD2_IDR_361_431",0.261036142969394
"Q8TDF5_IDR_417_471",0.497826686245723
"Q8TDF5_IDR_481_516",0.502173313754277
"Q8TDF6_IDR_1_35",0.482374378027182
"Q8TDF6_IDR_593_673",0.517625621972818
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.162398455673225
"Q8TDI0_IDR_1203_1252",0.1779574579219
"Q8TDI0_IDR_1328_1405",0.165857419305109
"Q8TDI0_IDR_1532_1699",0.161037644105726
"Q8TDI0_IDR_200_341",0.17409742763427
"Q8TDI0_IDR_651_681",0.158651595359771
"Q8TDI7_IDR_1_157",0.477291720900622
"Q8TDI7_IDR_800_906",0.522708279099378
"Q8TDN2_IDR_56_92",0.50383264942598
"Q8TDN4_IDR_1_317",0.4955177073726
"Q8TDN4_IDR_410_443",0.5044822926274
"Q8TDN6_IDR_1_53",0.336416262671089
"Q8TDN6_IDR_271_306",0.340909908073757
"Q8TDN6_IDR_309_353",0.322673829255154
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.50519061107902
"Q8TDS5_IDR_374_423",0.49480938892098
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.340280166062617
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.472840985803843
"Q68BL8_IDR_183_486",0.527159014196157
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.240229971416195
"Q68CP9_IDR_473_531",0.245617382427172
"Q68CP9_IDR_535_569",0.230228504446733
"Q68CP9_IDR_603_1629",0.2839241417099
"Q68CQ1_IDR_1_193",0.578050359404796
"Q68CQ1_IDR_195_239",0.421949640595204
"Q68CQ4_IDR_1_75",0.476919245103915
"Q68CQ4_IDR_78_186",0.523080754896085
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.511755660277427
"Q68CR1_IDR_1_33",0.488244339722572
"Q68DE3_IDR_2199_2245",0.335562556450338
"Q68DH5_IDR_1_94",0.564671864133958
"Q68DH5_IDR_582_695",0.435328135866042
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.358663057474327
"Q68DQ2_IDR_1480_1759",0.310601673421142
"Q68DQ2_IDR_1768_2281",0.330735269104531
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.255816882510688
"Q68DX3_IDR_190_305",0.237490710377805
"Q68DX3_IDR_679_768",0.256027738487869
"Q68DX3_IDR_864_939",0.250664668623638
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.506126093608587
"Q6A163_IDR_1_31",0.51818105400166
"Q6AHZ1_IDR_1155_1222",0.259270132392405
"Q6AHZ1_IDR_350_443",0.240202238058072
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.562904955528241
"Q6AI14_IDR_602_798",0.437095044471759
"Q6AI39_IDR_25_722",0.360413831137964
"Q6AI39_IDR_800_1002",0.215381975948837
"Q6A162_IDR_398_429",0.493873906391413
"Q6A163_IDR_411_455",0.48181894599834
"Q6AHZ1_IDR_1236_1310",0.229421670013062
"Q6AHZ1_IDR_464_881",0.271105959536461
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.209952242002219
"Q6AI39_IDR_741_796",0.21425195091098
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.191177522666914
"Q6AWC2_IDR_425_488",0.209919669725598
"Q6AWC2_IDR_493_686",0.204148271038681
"Q6DN90_IDR_1_520",0.518046099956457
"Q6DN90_IDR_875_963",0.481953900043543
"Q6DT37_IDR_1455_1551",0.208644915090542
"Q6DT37_IDR_403_446",0.194430226410585
"Q6DT37_IDR_455_495",0.202288411183972
"Q6DT37_IDR_563_631",0.192573453595039
"Q6DT37_IDR_786_903",0.202062993719862
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.516719421398969
"Q6EMB2_IDR_532_660",0.483280578601031
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.499516394947433
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.50112416742758
"Q8TE67_IDR_400_450",0.498875832572419
"Q8TE68_IDR_159_253",0.328567178256763
"Q8TE68_IDR_431_478",0.332776921878216
"Q8TE68_IDR_536_633",0.338655899865021
"Q8TE73_IDR_1059_1096",0.50022890535086
"Q8TE73_IDR_896_930",0.49977109464914
"Q8TE76_IDR_405_450",0.500388542250837
"Q8TE76_IDR_457_793",0.499611457749163
"Q8TE77_IDR_470_659",0.492918382026411
"Q8TE77_IDR_52_91",0.507081617973589
"Q8TE82_IDR_1_76",0.502945558934712
"Q8TE82_IDR_229_265",0.497054441065288
"Q8TE85_IDR_77_219",0.378368748685654
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.250818146799526
"Q8TEJ3_IDR_1_45",0.245705489604682
"Q8TEJ3_IDR_320_461",0.260895535831372
"Q8TEJ3_IDR_528_821",0.24258082776442
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.505585262516828
"Q8TEL6_IDR_343_373",0.494414737483172
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.324208096849675
"Q8TEP8_IDR_2070_2125",0.308458190591475
"Q8TEP8_IDR_43_1211",0.36733371255885
"Q8TEQ0_IDR_184_389",0.270505570094839
"Q8TEQ0_IDR_407_511",0.246427466217254
"Q8TEQ0_IDR_617_649",0.245473145840627
"Q8TEQ0_IDR_777_813",0.23759381784728
"Q8TEQ6_IDR_1306_1349",0.336364078184048
"Q8TEQ6_IDR_1390_1427",0.334150110403256
"Q8TEQ6_IDR_822_881",0.329485811412696
"Q8TER5_IDR_191_521",0.321732677218614
"Q8TEW8_IDR_593_1205",0.313848608359134
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.362159531513632
"Q8TEY5_IDR_145_183",0.314497980106189
"Q8TEY5_IDR_314_395",0.323342488380179
"Q8TEY7_IDR_129_183",0.487899192899041
"Q8TEY7_IDR_293_473",0.512100807100959
"Q8TF01_IDR_1_33",0.521308068532143
"Q8TF01_IDR_47_805",0.478691931467857
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.485135850406516
"Q8TF17_IDR_9_39",0.514864149593484
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.531264730403618
"Q8TF21_IDR_271_823",0.468735269596382
"Q8TF30_IDR_472_705",0.475457471965867
"Q8TF30_IDR_755_809",0.524542528034133
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.54225882171597
"Q8TF68_IDR_1_260",0.506455481305797
"Q8TF68_IDR_455_543",0.493544518694203
"Q8TF71_IDR_1_61",0.509734222814399
"Q8TF71_IDR_476_515",0.490265777185601
"Q8TF72_IDR_112_1665",0.510554220115538
"Q8TF72_IDR_1688_1777",0.489445779884462
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.464675169778195
"Q8WTP8_IDR_283_325",0.535324830221805
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.495762203165225
"Q8WTQ4_IDR_41_165",0.504237796834775
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.484154319087503
"Q8WTT2_IDR_435_472",0.515845680912496
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.504980229451601
"Q8WTX9_IDR_285_450",0.495019770548399
"Q8WU08_IDR_320_361",0.498038419230027
"Q8WU08_IDR_364_396",0.501961580769973
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.502230671924494
"Q8WU20_IDR_478_508",0.497769328075506
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.320571788603346
"Q8WU90_IDR_265_295",0.315666836621316
"Q8WU90_IDR_297_396",0.363761374775338
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.332260246239988
"Q8WUA4_IDR_765_797",0.325008971111075
"Q8WUA4_IDR_877_911",0.342730782648937
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.311597164090754
"Q8WUQ7_IDR_471_556",0.333867848703837
"Q8WUQ7_IDR_589_624",0.354534987205409
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.155546690598572
"Q8WUY3_IDR_2558_2632",0.147602386897376
"Q8WUY3_IDR_2640_2874",0.164896651717936
"Q8WUY3_IDR_358_936",0.257803640387908
"Q8WUY3_IDR_938_2344",0.274150630398208
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.497131427480451
"Q8WV15_IDR_263_306",0.502868572519549
"Q8WVB6_IDR_321_356",0.241914104914663
"Q8WVB6_IDR_859_921",0.242302352228956
"Q8WVC0_IDR_1_352",0.499661998112891
"Q8WVC0_IDR_523_666",0.500338001887109
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
