"","GO0030659_cytoplasmic_vesicle_membrane"
"Q8N9Z0_IDR_77_172",1
"Q8N9Z2_IDR_1_54",0.510427296482515
"Q8N9Z2_IDR_87_176",0.489572703517485
"Q8N9Z9_IDR_260_388",0.47112614776329
"Q8N9Z9_IDR_26_129",0.52887385223671
"Q8NA03_IDR_1_111",0.207837405540196
"Q8NA03_IDR_132_261",0.18972536301785
"Q8NA03_IDR_329_384",0.19589664545686
"Q8NA03_IDR_418_521",0.212288955157885
"Q8NA03_IDR_548_581",0.194251630827209
"Q8NA19_IDR_1_43",0.502535966261763
"Q8NA19_IDR_366_514",0.497464033738237
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.531607921992806
"Q8NA31_IDR_421_673",0.468392078007194
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.335153132557986
"Q8NA47_IDR_262_296",0.336642006525898
"Q8NA47_IDR_531_563",0.328204860916116
"Q8NAM6_IDR_128_308",0.509722591633267
"Q8NAM6_IDR_1_38",0.490277408366733
"Q8NAN2_IDR_288_334",0.519886206088482
"Q8NAN2_IDR_96_200",0.480113793911518
"Q8NAP3_IDR_123_165",0.336826241751208
"Q8NAP3_IDR_176_459",0.359709341978758
"Q8NAP3_IDR_522_970",0.303464416270034
"Q8NAP8_IDR_125_370",0.514186408972442
"Q8NAP8_IDR_402_495",0.485813591027558
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.321071832949261
"Q8NAT2_IDR_693_915",0.381996368313253
"Q8NAT2_IDR_95_126",0.296931798737487
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.552780897105784
"Q8NAV2_IDR_308_365",0.447219102894216
"Q8NAX2_IDR_115_232",0.262525980278177
"Q8NAX2_IDR_1_54",0.230828521206743
"Q8NAX2_IDR_308_349",0.250504626198908
"Q8NBF1_IDR_1_190",0.544143345105148
"Q8NBF1_IDR_298_513",0.455856654894852
"Q8NBF6_IDR_239_378",0.553269687536885
"Q8NBF6_IDR_587_648",0.446730312463116
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.49511738160342
"Q8NBP5_IDR_222_265",0.50488261839658
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.492578012721854
"Q8NBR0_IDR_363_393",0.507421987278146
"Q8NC60_IDR_18_66",0.50973581933235
"Q8NC60_IDR_82_123",0.49026418066765
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.49607217901448
"Q8NC74_IDR_1_103",0.50392782098552
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.517860785213834
"Q8NCA9_IDR_258_323",0.482139214786166
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.316729302218902
"Q8NCD3_IDR_448_748",0.312975819292264
"Q8NCD3_IDR_73_146",0.370294878488834
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.488061244396812
"Q8NCF5_IDR_55_247",0.511938755603188
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.465490942994433
"Q8NCX0_IDR_1_101",0.534509057005567
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.330450373094616
"Q8ND04_IDR_656_739",0.338062242719393
"Q8ND04_IDR_99_132",0.331487384185991
"Q8ND07_IDR_1_39",0.476187561124312
"Q8ND07_IDR_459_497",0.523812438875688
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.368196587556328
"Q8ND24_IDR_425_551",0.318426900756282
"Q8ND24_IDR_610_653",0.31337651168739
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.304621320832121
"Q8ND30_IDR_1_49",0.355431938922415
"Q8ND30_IDR_842_876",0.339946740245464
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.247426638955512
"Q8NDI1_IDR_174_542",0.504135716634713
"Q8NDI1_IDR_544_1075",0.248437644409775
"Q8NDL9_IDR_343_417",0.545477881665787
"Q8NDL9_IDR_600_886",0.454522118334213
"Q8NDM7_IDR_749_785",0.50099209297543
"Q8NDM7_IDR_930_986",0.49900790702457
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.337786713388244
"Q8NDT2_IDR_223_306",0.336353891381165
"Q8NDT2_IDR_554_709",0.325859395230591
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.403111994809245
"Q8NDX1_IDR_1_583",0.596888005190755
"Q8NDX2_IDR_1_64",0.48289103385936
"Q8NDX2_IDR_510_589",0.51710896614064
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.489598234530771
"Q8NEA5_IDR_28_83",0.510401765469229
"Q8NEA6_IDR_1_340",0.58793372504774
"Q8NEA6_IDR_446_666",0.41206627495226
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.568121419259209
"Q8NEB7_IDR_1_35",0.431878580740791
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.502126291335286
"Q8NEG2_IDR_27_72",0.497873708664714
"Q8NEN9_IDR_1107_1154",0.327790009449241
"Q8NEN9_IDR_454_677",0.348206190208604
"Q8NEN9_IDR_886_998",0.324003800342154
"Q8NEP3_IDR_1_85",0.474416167250741
"Q8NEP3_IDR_303_725",0.525583832749259
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.517241092262731
"Q8NER1_IDR_762_839",0.482758907737269
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.613002575600544
"Q8NET4_IDR_1313_1351",0.386997424399456
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.50769179177061
"Q8NET8_IDR_750_790",0.49230820822939
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.0958282952117043
"Q8NEZ4_IDR_4251_4345",0.094178679253959
"Q8NF37_IDR_1_36",0.354504481454916
"Q8NF37_IDR_38_73",0.327772038152242
"Q8NF37_IDR_496_534",0.317723480392842
"Q8NF50_IDR_1234_1287",0.423052641397391
"Q8NF50_IDR_1347_1418",0.276471533407626
"Q8NF50_IDR_420_456",0.300475825194983
"Q8NF64_IDR_1_416",0.551759352978036
"Q8NF64_IDR_685_883",0.448240647021964
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.154081315005182
"Q8NF91_IDR_5763_6086",0.172761961640979
"Q8NFG4_IDR_278_337",0.515304001815591
"Q8NFG4_IDR_30_87",0.484695998184409
"Q8NFH5_IDR_1_171",0.537781416617956
"Q8NFH5_IDR_250_308",0.462218583382044
"Q8NFH8_IDR_142_272",0.514723317878432
"Q8NFH8_IDR_362_617",0.485276682121568
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.479867701910713
"Q8NFJ8_IDR_312_381",0.520132298089287
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.480129751015472
"Q8NFM4_IDR_487_536",0.519870248984528
"Q8NFM7_IDR_2_34",0.302815205109289
"Q8NFM7_IDR_515_548",0.295970335804321
"Q8NFM7_IDR_561_739",0.40121445908639
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.229961851035995
"Q8NFP9_IDR_1_55",0.236965920805113
"Q8NFP9_IDR_1581_1881",0.272161157722308
"Q8NFP9_IDR_951_1328",0.260911070436585
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.259606842958221
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.516699346665481
"Q8NFW9_IDR_25_73",0.483300653334519
"Q8NFY4_IDR_545_662",0.389296336939508
"Q8NFY4_IDR_691_829",0.321227566568676
"Q8NFY4_IDR_832_1070",0.289476096491816
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.334731340145785
"Q8NFZ3_IDR_605_668",0.330277045955998
"Q8NFZ3_IDR_701_816",0.334991613898217
"Q8NFZ4_IDR_613_679",0.504215833988735
"Q8NFZ4_IDR_701_835",0.495784166011265
"Q8NFZ5_IDR_157_207",0.514557871974042
"Q8NFZ5_IDR_330_400",0.485442128025958
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.336732535667137
"Q8NG08_IDR_795_825",0.315013303973783
"Q8NG08_IDR_957_1062",0.34825416035908
"Q8NG27_IDR_122_481",0.509143315346473
"Q8NG27_IDR_37_112",0.490856684653527
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.470604686815515
"Q8NHS3_IDR_245_290",0.529395313184485
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.346004763427377
"Q8NHU6_IDR_850_899",0.345235924805129
"Q8NHU6_IDR_89_231",0.308759311767494
"Q8NHV4_IDR_309_350",0.486295462964349
"Q8NHV4_IDR_354_626",0.513704537035651
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.516083821688181
"Q8NHW3_IDR_319_353",0.483916178311819
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.497867731678279
"Q8NHX4_IDR_161_192",0.502132268321721
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.503783313498347
"Q8NI35_IDR_1328_1418",0.128003584114774
"Q8NI35_IDR_1622_1670",0.0980545541855488
"Q8NI35_IDR_1765_1801",0.109863109531296
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.236027392186944
"Q8NI51_IDR_1_84",0.275830228956446
"Q8NI51_IDR_439_513",0.239124158585538
"Q8NI51_IDR_550_627",0.249018220271072
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.503649253229102
"Q8TA86_IDR_1_81",0.496350746770898
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.332461482427836
"Q8TAB3_IDR_805_992",0.346636207031971
"Q8TAB3_IDR_994_1117",0.320902310540193
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.323039576706509
"Q8TAQ2_IDR_545_609",0.336709553819962
"Q8TAQ2_IDR_720_1214",0.340250869473529
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.505514127946155
"Q8TAT2_IDR_149_233",0.494485872053845
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.471815707028462
"Q8TAU0_IDR_235_352",0.528184292971538
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.502801949656232
"Q8TAV0_IDR_231_307",0.497198050343768
"Q8TAW3_IDR_1_44",0.479928044438693
"Q8TBA6_IDR_566_665",0.245067929635659
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.462558135314116
"Q8TBB5_IDR_489_520",0.537441864685884
"Q8TBB6_IDR_436_501",0.493621812966967
"Q8TBB6_IDR_680_771",0.506378187033033
"Q8TBC3_IDR_135_191",0.500377497468793
"Q8TBC3_IDR_606_707",0.499622502531207
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.345067743861197
"Q8TBC5_IDR_1_41",0.329927343388477
"Q8TBC5_IDR_473_510",0.325004912750326
"Q8TBE0_IDR_1_73",0.323650183556632
"Q8TBE0_IDR_461_587",0.353738249294526
"Q8TBE0_IDR_76_348",0.322611567148843
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.319200172718982
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.489915534916357
"Q8TBZ0_IDR_752_833",0.510084465083643
"Q8TBZ3_IDR_322_360",0.50858883740884
"Q8TBZ3_IDR_392_507",0.49141116259116
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.457050165179634
"Q8TBZ6_IDR_277_339",0.542949834820366
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.257994875510462
"Q8TC20_IDR_132_309",0.288667157858514
"Q8TC20_IDR_550_634",0.239637495553774
"Q8TC20_IDR_721_777",0.21370047107725
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.481988163206982
"Q8TC76_IDR_291_339",0.518011836793018
"Q8TC90_IDR_131_196",0.291029655637923
"Q8TC90_IDR_1_72",0.282939416133477
"Q8TC90_IDR_200_364",0.4260309282286
"Q8TC92_IDR_2_55",0.348832981921058
"Q8TC92_IDR_383_436",0.328649374092707
"Q8TC92_IDR_493_561",0.322517643986236
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.352733159964177
"Q8TCJ2_IDR_489_548",0.347635675968666
"Q8TCJ2_IDR_776_826",0.299631164067157
"Q8TCN5_IDR_128_630",0.258550297273245
"Q8TCN5_IDR_13_47",0.247524493332017
"Q8TCN5_IDR_49_124",0.221336912199306
"Q8TCN5_IDR_826_881",0.272588297195432
"Q8TCQ1_IDR_1_75",0.467129640641203
"Q8TCQ1_IDR_244_289",0.532870359358797
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.436205638907287
"Q8TCT7_IDR_506_592",0.563794361092713
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.501248174430833
"Q8TD10_IDR_331_391",0.498751825569167
"Q8TD16_IDR_141_666",0.499114606069966
"Q8TD16_IDR_777_824",0.500885393930034
"Q8TD17_IDR_1_40",0.463257420436235
"Q8TD17_IDR_190_344",0.536742579563765
"Q8TD19_IDR_1_48",0.322143843451361
"Q8TD19_IDR_731_807",0.342720697344819
"Q8TD19_IDR_825_961",0.335135459203821
"Q8TD20_IDR_1_34",0.515331791777457
"Q8TD20_IDR_568_617",0.484668208222543
"Q8TD26_IDR_1_310",0.165475746326133
"Q8TD26_IDR_1316_1385",0.201847980595996
"Q8TD26_IDR_1410_1447",0.178638281347818
"Q8TD26_IDR_1619_2108",0.199512553077953
"Q8TD26_IDR_2110_2715",0.254525438652099
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.483133038448517
"Q8TD31_IDR_675_782",0.516866961551483
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.498609743647832
"Q8TD43_IDR_713_764",0.501390256352168
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.4966493870717
"Q8TDD1_IDR_1_96",0.332624417029622
"Q8TDD1_IDR_578_739",0.336787910149592
"Q8TDD1_IDR_774_881",0.330587672820786
"Q8TDD2_IDR_1_129",0.463877592643762
"Q8TDD2_IDR_173_289",0.282135819211589
"Q8TDD2_IDR_361_431",0.253986588144648
"Q8TDF5_IDR_417_471",0.467388087532367
"Q8TDF5_IDR_481_516",0.532611912467633
"Q8TDF6_IDR_1_35",0.464995416754481
"Q8TDF6_IDR_593_673",0.535004583245519
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.154605658520398
"Q8TDI0_IDR_1203_1252",0.182417494356012
"Q8TDI0_IDR_1328_1405",0.163142233051192
"Q8TDI0_IDR_1532_1699",0.173739232567224
"Q8TDI0_IDR_200_341",0.16530056113293
"Q8TDI0_IDR_651_681",0.160794820372245
"Q8TDI7_IDR_1_157",0.487549572584244
"Q8TDI7_IDR_800_906",0.512450427415755
"Q8TDN2_IDR_56_92",0.535187603462511
"Q8TDN4_IDR_1_317",0.48441367006135
"Q8TDN4_IDR_410_443",0.51558632993865
"Q8TDN6_IDR_1_53",0.330056663906246
"Q8TDN6_IDR_271_306",0.346387074103773
"Q8TDN6_IDR_309_353",0.32355626198998
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.516124302122909
"Q8TDS5_IDR_374_423",0.483875697877091
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.344694282714334
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.449677851107763
"Q68BL8_IDR_183_486",0.550322148892237
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.231766851913556
"Q68CP9_IDR_473_531",0.250666135345714
"Q68CP9_IDR_535_569",0.234125746114538
"Q68CP9_IDR_603_1629",0.283441266626193
"Q68CQ1_IDR_1_193",0.64796307683216
"Q68CQ1_IDR_195_239",0.35203692316784
"Q68CQ4_IDR_1_75",0.438971606453967
"Q68CQ4_IDR_78_186",0.561028393546034
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.525128955242015
"Q68CR1_IDR_1_33",0.474871044757985
"Q68DE3_IDR_2199_2245",0.322652606635541
"Q68DH5_IDR_1_94",0.519027537099932
"Q68DH5_IDR_582_695",0.480972462900068
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.360064784130484
"Q68DQ2_IDR_1480_1759",0.305413519610082
"Q68DQ2_IDR_1768_2281",0.334521696259435
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.276280552766345
"Q68DX3_IDR_190_305",0.225160898874663
"Q68DX3_IDR_679_768",0.25071613198518
"Q68DX3_IDR_864_939",0.247842416373812
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.503930103747997
"Q6A163_IDR_1_31",0.503628753476424
"Q6AHZ1_IDR_1155_1222",0.267462635125459
"Q6AHZ1_IDR_350_443",0.245846013538862
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.54855120463598
"Q6AI14_IDR_602_798",0.45144879536402
"Q6AI39_IDR_25_722",0.348489699559833
"Q6AI39_IDR_800_1002",0.210110950449948
"Q6A162_IDR_398_429",0.496069896252003
"Q6A163_IDR_411_455",0.496371246523576
"Q6AHZ1_IDR_1236_1310",0.219063729803208
"Q6AHZ1_IDR_464_881",0.267627621532472
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.220156847761246
"Q6AI39_IDR_741_796",0.221242502228973
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.184050552924327
"Q6AWC2_IDR_425_488",0.202617524782012
"Q6AWC2_IDR_493_686",0.221273449569766
"Q6DN90_IDR_1_520",0.502922588667546
"Q6DN90_IDR_875_963",0.497077411332454
"Q6DT37_IDR_1455_1551",0.197815780714331
"Q6DT37_IDR_403_446",0.20632193262574
"Q6DT37_IDR_455_495",0.206920253697687
"Q6DT37_IDR_563_631",0.194691436072046
"Q6DT37_IDR_786_903",0.194250596890196
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.493022249214837
"Q6EMB2_IDR_532_660",0.506977750785163
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.480179686350495
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.499913800939354
"Q8TE67_IDR_400_450",0.500086199060646
"Q8TE68_IDR_159_253",0.323404503262882
"Q8TE68_IDR_431_478",0.337158589347234
"Q8TE68_IDR_536_633",0.339436907389884
"Q8TE73_IDR_1059_1096",0.495741502034902
"Q8TE73_IDR_896_930",0.504258497965099
"Q8TE76_IDR_405_450",0.482501843040587
"Q8TE76_IDR_457_793",0.517498156959413
"Q8TE77_IDR_470_659",0.478824847568018
"Q8TE77_IDR_52_91",0.521175152431982
"Q8TE82_IDR_1_76",0.512119770168578
"Q8TE82_IDR_229_265",0.487880229831422
"Q8TE85_IDR_77_219",0.386553315999223
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.245334470066754
"Q8TEJ3_IDR_1_45",0.250844943753728
"Q8TEJ3_IDR_320_461",0.251771052566609
"Q8TEJ3_IDR_528_821",0.252049533612909
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.478477836138403
"Q8TEL6_IDR_343_373",0.521522163861597
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.320136724747447
"Q8TEP8_IDR_2070_2125",0.302820325862395
"Q8TEP8_IDR_43_1211",0.377042949390158
"Q8TEQ0_IDR_184_389",0.273561674300242
"Q8TEQ0_IDR_407_511",0.261385557797467
"Q8TEQ0_IDR_617_649",0.24106483039454
"Q8TEQ0_IDR_777_813",0.223987937507752
"Q8TEQ6_IDR_1306_1349",0.358474937540582
"Q8TEQ6_IDR_1390_1427",0.339478270886778
"Q8TEQ6_IDR_822_881",0.30204679157264
"Q8TER5_IDR_191_521",0.339266617663487
"Q8TEW8_IDR_593_1205",0.311492902485592
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.400762606371962
"Q8TEY5_IDR_145_183",0.297549714851203
"Q8TEY5_IDR_314_395",0.301687678776835
"Q8TEY7_IDR_129_183",0.51222211620761
"Q8TEY7_IDR_293_473",0.48777788379239
"Q8TF01_IDR_1_33",0.517962418939128
"Q8TF01_IDR_47_805",0.482037581060872
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.495611386061581
"Q8TF17_IDR_9_39",0.504388613938419
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.485430361590935
"Q8TF21_IDR_271_823",0.514569638409065
"Q8TF30_IDR_472_705",0.470417374622975
"Q8TF30_IDR_755_809",0.529582625377025
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.545342021241322
"Q8TF68_IDR_1_260",0.479254986850744
"Q8TF68_IDR_455_543",0.520745013149256
"Q8TF71_IDR_1_61",0.525626766999037
"Q8TF71_IDR_476_515",0.474373233000963
"Q8TF72_IDR_112_1665",0.475603573495808
"Q8TF72_IDR_1688_1777",0.524396426504192
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.449934680211695
"Q8WTP8_IDR_283_325",0.550065319788305
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.508933228989852
"Q8WTQ4_IDR_41_165",0.491066771010148
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.494160404103602
"Q8WTT2_IDR_435_472",0.505839595896398
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.508121335676481
"Q8WTX9_IDR_285_450",0.491878664323519
"Q8WU08_IDR_320_361",0.493913724204612
"Q8WU08_IDR_364_396",0.506086275795388
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.507453172364792
"Q8WU20_IDR_478_508",0.492546827635208
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.294102200303741
"Q8WU90_IDR_265_295",0.305055005368906
"Q8WU90_IDR_297_396",0.400842794327353
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.31399167723075
"Q8WUA4_IDR_765_797",0.324779180174999
"Q8WUA4_IDR_877_911",0.361229142594251
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.289892845749974
"Q8WUQ7_IDR_471_556",0.376657500133884
"Q8WUQ7_IDR_589_624",0.333449654116142
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.161920588944221
"Q8WUY3_IDR_2558_2632",0.150935388459906
"Q8WUY3_IDR_2640_2874",0.161862141418183
"Q8WUY3_IDR_358_936",0.204111997668096
"Q8WUY3_IDR_938_2344",0.321169883509594
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.458957316289867
"Q8WV15_IDR_263_306",0.541042683710133
"Q8WVB6_IDR_321_356",0.233446822342065
"Q8WVB6_IDR_859_921",0.237609046094761
"Q8WVC0_IDR_1_352",0.524593712467908
"Q8WVC0_IDR_523_666",0.475406287532092
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
