"","GO0051650_establishment_of_vesicle_localization"
"Q8N9Z2_IDR_1_54",0.510039132372975
"Q8N9Z2_IDR_87_176",0.489960867627025
"Q8N9Z9_IDR_260_388",0.468698674655671
"Q8N9Z9_IDR_26_129",0.531301325344329
"Q8NA03_IDR_1_111",0.205884165185555
"Q8NA03_IDR_132_261",0.203773171042458
"Q8NA03_IDR_329_384",0.206108861734672
"Q8NA03_IDR_418_521",0.186403606290914
"Q8NA03_IDR_548_581",0.197830195746401
"Q8NA19_IDR_1_43",0.518891180792234
"Q8NA19_IDR_366_514",0.481108819207767
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.54379261078579
"Q8NA31_IDR_421_673",0.45620738921421
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.334516259551014
"Q8NA47_IDR_262_296",0.330097600964859
"Q8NA47_IDR_531_563",0.335386139484127
"Q8NAM6_IDR_128_308",0.488200326579446
"Q8NAM6_IDR_1_38",0.511799673420554
"Q8NAN2_IDR_288_334",0.527323558694834
"Q8NAN2_IDR_96_200",0.472676441305166
"Q8NAP3_IDR_123_165",0.340543582513297
"Q8NAP3_IDR_176_459",0.32071525345025
"Q8NAP3_IDR_522_970",0.338741164036454
"Q8NAP8_IDR_125_370",0.490110391239972
"Q8NAP8_IDR_402_495",0.509889608760028
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.333829944897165
"Q8NAT2_IDR_693_915",0.364161276345897
"Q8NAT2_IDR_95_126",0.302008778756938
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.492377291097928
"Q8NAV2_IDR_308_365",0.507622708902072
"Q8NAX2_IDR_115_232",0.248151533059872
"Q8NAX2_IDR_1_54",0.241926644055027
"Q8NAX2_IDR_308_349",0.254483919771126
"Q8NBF1_IDR_1_190",0.489109250300998
"Q8NBF1_IDR_298_513",0.510890749699002
"Q8NBF6_IDR_239_378",0.540866055023177
"Q8NBF6_IDR_587_648",0.459133944976823
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.484940384171094
"Q8NBP5_IDR_222_265",0.515059615828906
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.485871888136002
"Q8NBR0_IDR_363_393",0.514128111863998
"Q8NC60_IDR_18_66",0.439199369307435
"Q8NC60_IDR_82_123",0.560800630692565
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.488302944448549
"Q8NC74_IDR_1_103",0.511697055551451
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.487593388532745
"Q8NCA9_IDR_258_323",0.512406611467255
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.323206298584839
"Q8NCD3_IDR_448_748",0.328150294448825
"Q8NCD3_IDR_73_146",0.348643406966335
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.4709787077053
"Q8NCF5_IDR_55_247",0.5290212922947
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.523752209647047
"Q8NCX0_IDR_1_101",0.476247790352953
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.331288629128237
"Q8ND04_IDR_656_739",0.351607079142176
"Q8ND04_IDR_99_132",0.317104291729587
"Q8ND07_IDR_1_39",0.521936889826462
"Q8ND07_IDR_459_497",0.478063110173538
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.354817385428109
"Q8ND24_IDR_425_551",0.325594644498164
"Q8ND24_IDR_610_653",0.319587970073727
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.435178155007104
"Q8ND30_IDR_1_49",0.276268080655247
"Q8ND30_IDR_842_876",0.288553764337649
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.273095611926608
"Q8NDI1_IDR_174_542",0.322770606557894
"Q8NDI1_IDR_544_1075",0.404133781515498
"Q8NDL9_IDR_343_417",0.534520185496606
"Q8NDL9_IDR_600_886",0.465479814503394
"Q8NDM7_IDR_749_785",0.479643048339954
"Q8NDM7_IDR_930_986",0.520356951660046
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.340415859219101
"Q8NDT2_IDR_223_306",0.321708711080959
"Q8NDT2_IDR_554_709",0.33787542969994
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.511862288209637
"Q8NDX1_IDR_1_583",0.488137711790363
"Q8NDX2_IDR_1_64",0.516665346654241
"Q8NDX2_IDR_510_589",0.48333465334576
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.519097981458634
"Q8NEA5_IDR_28_83",0.480902018541366
"Q8NEA6_IDR_1_340",0.509772864845515
"Q8NEA6_IDR_446_666",0.490227135154486
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.580616907938606
"Q8NEB7_IDR_1_35",0.419383092061394
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.511408251678525
"Q8NEG2_IDR_27_72",0.488591748321475
"Q8NEN9_IDR_1107_1154",0.337075668906834
"Q8NEN9_IDR_454_677",0.342608516132002
"Q8NEN9_IDR_886_998",0.320315814961164
"Q8NEP3_IDR_1_85",0.436219669405855
"Q8NEP3_IDR_303_725",0.563780330594145
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.469339203248474
"Q8NER1_IDR_762_839",0.530660796751526
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.542611202964567
"Q8NET4_IDR_1313_1351",0.457388797035433
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.475851735310265
"Q8NET8_IDR_750_790",0.524148264689735
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.106119754409327
"Q8NEZ4_IDR_4251_4345",0.110277579414261
"Q8NF37_IDR_1_36",0.349345838962008
"Q8NF37_IDR_38_73",0.331725463033403
"Q8NF37_IDR_496_534",0.318928698004589
"Q8NF50_IDR_1234_1287",0.33091285122671
"Q8NF50_IDR_1347_1418",0.327138200622305
"Q8NF50_IDR_420_456",0.341948948150985
"Q8NF64_IDR_1_416",0.493659167525638
"Q8NF64_IDR_685_883",0.506340832474362
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.147632174926125
"Q8NF91_IDR_5763_6086",0.192791616131113
"Q8NFG4_IDR_278_337",0.52467940352021
"Q8NFG4_IDR_30_87",0.47532059647979
"Q8NFH5_IDR_1_171",0.494773364262217
"Q8NFH5_IDR_250_308",0.505226635737783
"Q8NFH8_IDR_142_272",0.481447699109411
"Q8NFH8_IDR_362_617",0.518552300890589
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.523822221930341
"Q8NFJ8_IDR_312_381",0.476177778069659
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.496361834335442
"Q8NFM4_IDR_487_536",0.503638165664558
"Q8NFM7_IDR_2_34",0.326236881901336
"Q8NFM7_IDR_515_548",0.332608535623271
"Q8NFM7_IDR_561_739",0.341154582475393
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.260231959629467
"Q8NFP9_IDR_1_55",0.216258359758985
"Q8NFP9_IDR_1581_1881",0.226154389462387
"Q8NFP9_IDR_951_1328",0.297355291149162
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.254130176649333
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.552350996670074
"Q8NFW9_IDR_25_73",0.447649003329926
"Q8NFY4_IDR_545_662",0.324863576701756
"Q8NFY4_IDR_691_829",0.333450197024077
"Q8NFY4_IDR_832_1070",0.341686226274168
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.32122137081613
"Q8NFZ3_IDR_605_668",0.339949365190696
"Q8NFZ3_IDR_701_816",0.338829263993175
"Q8NFZ4_IDR_613_679",0.506555775571672
"Q8NFZ4_IDR_701_835",0.493444224428328
"Q8NFZ5_IDR_157_207",0.509699740039802
"Q8NFZ5_IDR_330_400",0.490300259960198
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.348302531703253
"Q8NG08_IDR_795_825",0.335630521138689
"Q8NG08_IDR_957_1062",0.316066947158057
"Q8NG27_IDR_122_481",0.532879460315213
"Q8NG27_IDR_37_112",0.467120539684787
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.510984897933892
"Q8NHS3_IDR_245_290",0.489015102066108
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.348832561858103
"Q8NHU6_IDR_850_899",0.332263896601072
"Q8NHU6_IDR_89_231",0.318903541540825
"Q8NHV4_IDR_309_350",0.463244162983932
"Q8NHV4_IDR_354_626",0.536755837016068
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.507006028026361
"Q8NHW3_IDR_319_353",0.492993971973639
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.502495077177406
"Q8NHX4_IDR_161_192",0.497504922822594
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.500099256147712
"Q8NI35_IDR_1328_1418",0.103283972141351
"Q8NI35_IDR_1622_1670",0.104078639790473
"Q8NI35_IDR_1765_1801",0.105067829659503
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.239956567418014
"Q8NI51_IDR_1_84",0.266375024753418
"Q8NI51_IDR_439_513",0.237791622539947
"Q8NI51_IDR_550_627",0.255876785288621
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.51200208809714
"Q8TA86_IDR_1_81",0.48799791190286
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.337292318806034
"Q8TAB3_IDR_805_992",0.331086018269947
"Q8TAB3_IDR_994_1117",0.331621662924019
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.321076667249238
"Q8TAQ2_IDR_545_609",0.308543940487803
"Q8TAQ2_IDR_720_1214",0.370379392262958
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.470055595085553
"Q8TAT2_IDR_149_233",0.529944404914447
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.527698988850529
"Q8TAU0_IDR_235_352",0.472301011149471
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.503484380822123
"Q8TAV0_IDR_231_307",0.496515619177877
"Q8TAW3_IDR_1_44",0.51495351021179
"Q8TBA6_IDR_566_665",0.229882452105552
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.49204847184712
"Q8TBB5_IDR_489_520",0.50795152815288
"Q8TBB6_IDR_436_501",0.47412253596511
"Q8TBB6_IDR_680_771",0.52587746403489
"Q8TBC3_IDR_135_191",0.511493919747423
"Q8TBC3_IDR_606_707",0.488506080252577
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.318818018046105
"Q8TBC5_IDR_1_41",0.355957519642417
"Q8TBC5_IDR_473_510",0.325224462311478
"Q8TBE0_IDR_1_73",0.337424973003367
"Q8TBE0_IDR_461_587",0.305345792123353
"Q8TBE0_IDR_76_348",0.357229234873279
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.330174708323213
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.503075220320928
"Q8TBZ0_IDR_752_833",0.496924779679072
"Q8TBZ3_IDR_322_360",0.492952481066902
"Q8TBZ3_IDR_392_507",0.507047518933098
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.56060920654954
"Q8TBZ6_IDR_277_339",0.43939079345046
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.248903873261487
"Q8TC20_IDR_132_309",0.253427874017642
"Q8TC20_IDR_550_634",0.24916764683166
"Q8TC20_IDR_721_777",0.248500605889211
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.491324115682481
"Q8TC76_IDR_291_339",0.508675884317519
"Q8TC90_IDR_131_196",0.308986082845165
"Q8TC90_IDR_1_72",0.336413131057135
"Q8TC90_IDR_200_364",0.3546007860977
"Q8TC92_IDR_2_55",0.308070085768006
"Q8TC92_IDR_383_436",0.340128910536991
"Q8TC92_IDR_493_561",0.351801003695003
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.300905365045911
"Q8TCJ2_IDR_489_548",0.346717064304424
"Q8TCJ2_IDR_776_826",0.352377570649665
"Q8TCN5_IDR_128_630",0.242343771531309
"Q8TCN5_IDR_13_47",0.260250361009923
"Q8TCN5_IDR_49_124",0.240468496294219
"Q8TCN5_IDR_826_881",0.25693737116455
"Q8TCQ1_IDR_1_75",0.501945346726595
"Q8TCQ1_IDR_244_289",0.498054653273405
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.505995700359378
"Q8TCT7_IDR_506_592",0.494004299640622
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.488055514017735
"Q8TD10_IDR_331_391",0.511944485982265
"Q8TD16_IDR_141_666",0.61932344060383
"Q8TD16_IDR_777_824",0.38067655939617
"Q8TD17_IDR_1_40",0.49711519179373
"Q8TD17_IDR_190_344",0.50288480820627
"Q8TD19_IDR_1_48",0.344053891808076
"Q8TD19_IDR_731_807",0.32924121675221
"Q8TD19_IDR_825_961",0.326704891439714
"Q8TD20_IDR_1_34",0.487184535863124
"Q8TD20_IDR_568_617",0.512815464136876
"Q8TD26_IDR_1_310",0.226108476615258
"Q8TD26_IDR_1316_1385",0.192098546384931
"Q8TD26_IDR_1410_1447",0.192281478374063
"Q8TD26_IDR_1619_2108",0.187995004550856
"Q8TD26_IDR_2110_2715",0.20151649407489
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.522472626076925
"Q8TD31_IDR_675_782",0.477527373923075
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.499259675749253
"Q8TD43_IDR_713_764",0.500740324250747
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.480550197299514
"Q8TDD1_IDR_1_96",0.3370871362502
"Q8TDD1_IDR_578_739",0.359216339412788
"Q8TDD1_IDR_774_881",0.303696524337012
"Q8TDD2_IDR_1_129",0.323281000123558
"Q8TDD2_IDR_173_289",0.31505375260931
"Q8TDD2_IDR_361_431",0.361665247267133
"Q8TDF5_IDR_417_471",0.475373009128984
"Q8TDF5_IDR_481_516",0.524626990871016
"Q8TDF6_IDR_1_35",0.497040701763531
"Q8TDF6_IDR_593_673",0.502959298236469
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.188120568793332
"Q8TDI0_IDR_1203_1252",0.161369014434719
"Q8TDI0_IDR_1328_1405",0.152696022518502
"Q8TDI0_IDR_1532_1699",0.174958606850709
"Q8TDI0_IDR_200_341",0.158133683916446
"Q8TDI0_IDR_651_681",0.164722103486291
"Q8TDI7_IDR_1_157",0.520526490015341
"Q8TDI7_IDR_800_906",0.479473509984658
"Q8TDN2_IDR_56_92",0.540098613669096
"Q8TDN4_IDR_1_317",0.494802276955183
"Q8TDN4_IDR_410_443",0.505197723044817
"Q8TDN6_IDR_1_53",0.319521292760705
"Q8TDN6_IDR_271_306",0.34136391395269
"Q8TDN6_IDR_309_353",0.339114793286604
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.486469705919308
"Q8TDS5_IDR_374_423",0.513530294080692
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.336533865541039
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.454195901718155
"Q68BL8_IDR_183_486",0.545804098281845
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.25801711871357
"Q68CP9_IDR_473_531",0.247623890383208
"Q68CP9_IDR_535_569",0.254823110496429
"Q68CP9_IDR_603_1629",0.239535880406793
"Q68CQ1_IDR_1_193",0.514481489528266
"Q68CQ1_IDR_195_239",0.485518510471734
"Q68CQ4_IDR_1_75",0.494591761247315
"Q68CQ4_IDR_78_186",0.505408238752685
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.512256377475626
"Q68CR1_IDR_1_33",0.487743622524374
"Q68DE3_IDR_2199_2245",0.346903476789967
"Q68DH5_IDR_1_94",0.472459249465399
"Q68DH5_IDR_582_695",0.527540750534601
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.300871670275331
"Q68DQ2_IDR_1480_1759",0.333090710384379
"Q68DQ2_IDR_1768_2281",0.36603761934029
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.2507528279435
"Q68DX3_IDR_190_305",0.254171735986006
"Q68DX3_IDR_679_768",0.24827207321222
"Q68DX3_IDR_864_939",0.246803362858274
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.48848574368279
"Q6A163_IDR_1_31",0.51822828336544
"Q6AHZ1_IDR_1155_1222",0.243466270653044
"Q6AHZ1_IDR_350_443",0.253841007230708
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.467118753344789
"Q6AI14_IDR_602_798",0.532881246655211
"Q6AI39_IDR_25_722",0.266069785126283
"Q6AI39_IDR_800_1002",0.241329386165137
"Q6A162_IDR_398_429",0.51151425631721
"Q6A163_IDR_411_455",0.48177171663456
"Q6AHZ1_IDR_1236_1310",0.255914414944872
"Q6AHZ1_IDR_464_881",0.246778307171375
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.233852778864856
"Q6AI39_IDR_741_796",0.258748049843724
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.196147880842167
"Q6AWC2_IDR_425_488",0.183897673199582
"Q6AWC2_IDR_493_686",0.186937222450425
"Q6DN90_IDR_1_520",0.526796837036529
"Q6DN90_IDR_875_963",0.473203162963471
"Q6DT37_IDR_1455_1551",0.183430235562178
"Q6DT37_IDR_403_446",0.208206201650517
"Q6DT37_IDR_455_495",0.21366595650543
"Q6DT37_IDR_563_631",0.206796538319018
"Q6DT37_IDR_786_903",0.187901067962857
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.512271614274454
"Q6EMB2_IDR_532_660",0.487728385725546
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.533900168639238
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.501364373480525
"Q8TE67_IDR_400_450",0.498635626519475
"Q8TE68_IDR_159_253",0.323933824981092
"Q8TE68_IDR_431_478",0.345366456407762
"Q8TE68_IDR_536_633",0.330699718611146
"Q8TE73_IDR_1059_1096",0.502378235102051
"Q8TE73_IDR_896_930",0.497621764897949
"Q8TE76_IDR_405_450",0.47649788768807
"Q8TE76_IDR_457_793",0.52350211231193
"Q8TE77_IDR_470_659",0.516731248115054
"Q8TE77_IDR_52_91",0.483268751884946
"Q8TE82_IDR_1_76",0.493050983834524
"Q8TE82_IDR_229_265",0.506949016165476
"Q8TE85_IDR_77_219",0.330731313150068
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.241196669571125
"Q8TEJ3_IDR_1_45",0.263175141511409
"Q8TEJ3_IDR_320_461",0.255275655352882
"Q8TEJ3_IDR_528_821",0.240352533564585
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.478249012330936
"Q8TEL6_IDR_343_373",0.521750987669064
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.335002706162323
"Q8TEP8_IDR_2070_2125",0.32750262286639
"Q8TEP8_IDR_43_1211",0.337494670971287
"Q8TEQ0_IDR_184_389",0.280145702962734
"Q8TEQ0_IDR_407_511",0.26171687262829
"Q8TEQ0_IDR_617_649",0.231800234879464
"Q8TEQ0_IDR_777_813",0.226337189529512
"Q8TEQ6_IDR_1306_1349",0.333473742110991
"Q8TEQ6_IDR_1390_1427",0.333120570431321
"Q8TEQ6_IDR_822_881",0.333405687457687
"Q8TER5_IDR_191_521",0.347360672102567
"Q8TEW8_IDR_593_1205",0.388491115600733
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.328442958671596
"Q8TEY5_IDR_145_183",0.328052459241398
"Q8TEY5_IDR_314_395",0.343504582087006
"Q8TEY7_IDR_129_183",0.499452114001334
"Q8TEY7_IDR_293_473",0.500547885998666
"Q8TF01_IDR_1_33",0.448212237186041
"Q8TF01_IDR_47_805",0.551787762813959
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.508147295188683
"Q8TF17_IDR_9_39",0.491852704811317
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.338796202896308
"Q8TF21_IDR_271_823",0.661203797103692
"Q8TF30_IDR_472_705",0.45281682928706
"Q8TF30_IDR_755_809",0.54718317071294
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.476943146399851
"Q8TF68_IDR_1_260",0.498230818577627
"Q8TF68_IDR_455_543",0.501769181422373
"Q8TF71_IDR_1_61",0.480695323059281
"Q8TF71_IDR_476_515",0.519304676940719
"Q8TF72_IDR_112_1665",0.459461844515206
"Q8TF72_IDR_1688_1777",0.540538155484794
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.477505798866671
"Q8WTP8_IDR_283_325",0.522494201133329
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.47361398174469
"Q8WTQ4_IDR_41_165",0.52638601825531
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.562253122773515
"Q8WTT2_IDR_435_472",0.437746877226485
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.493198209186878
"Q8WTX9_IDR_285_450",0.506801790813122
"Q8WU08_IDR_320_361",0.509182377870829
"Q8WU08_IDR_364_396",0.490817622129171
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.488512647732569
"Q8WU20_IDR_478_508",0.511487352267431
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.343219458311613
"Q8WU90_IDR_265_295",0.312449750778699
"Q8WU90_IDR_297_396",0.344330790909687
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.346247362646389
"Q8WUA4_IDR_765_797",0.33628350112639
"Q8WUA4_IDR_877_911",0.317469136227222
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.312608600830802
"Q8WUQ7_IDR_471_556",0.374807451600003
"Q8WUQ7_IDR_589_624",0.312583947569195
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.202091971313469
"Q8WUY3_IDR_2558_2632",0.186751008828268
"Q8WUY3_IDR_2640_2874",0.209933458980727
"Q8WUY3_IDR_358_936",0.198937915257617
"Q8WUY3_IDR_938_2344",0.202285645619919
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.521267283937255
"Q8WV15_IDR_263_306",0.478732716062745
"Q8WVB6_IDR_321_356",0.255112992519472
"Q8WVB6_IDR_859_921",0.239000174246283
"Q8WVC0_IDR_1_352",0.545434788260359
"Q8WVC0_IDR_523_666",0.454565211739641
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
