"","GO0005739_mitochondrion"
"Q8N9Z2_IDR_1_54",0.498933269505051
"Q8N9Z2_IDR_87_176",0.501066730494949
"Q8N9Z9_IDR_260_388",0.509147919523876
"Q8N9Z9_IDR_26_129",0.490852080476124
"Q8NA03_IDR_1_111",0.189768105521574
"Q8NA03_IDR_132_261",0.194689742127915
"Q8NA03_IDR_329_384",0.202670364216171
"Q8NA03_IDR_418_521",0.210003936011342
"Q8NA03_IDR_548_581",0.202867852122999
"Q8NA19_IDR_1_43",0.484007210574229
"Q8NA19_IDR_366_514",0.515992789425771
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.522753698319113
"Q8NA31_IDR_421_673",0.477246301680887
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.317174796121756
"Q8NA47_IDR_262_296",0.336515045782854
"Q8NA47_IDR_531_563",0.346310158095389
"Q8NAM6_IDR_128_308",0.481292949688458
"Q8NAM6_IDR_1_38",0.518707050311542
"Q8NAN2_IDR_288_334",0.512145181385448
"Q8NAN2_IDR_96_200",0.487854818614552
"Q8NAP3_IDR_123_165",0.340193459150615
"Q8NAP3_IDR_176_459",0.328028099347663
"Q8NAP3_IDR_522_970",0.331778441501722
"Q8NAP8_IDR_125_370",0.483791322858352
"Q8NAP8_IDR_402_495",0.516208677141648
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.331254823388239
"Q8NAT2_IDR_693_915",0.266552916781883
"Q8NAT2_IDR_95_126",0.402192259829878
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.490666998104392
"Q8NAV2_IDR_308_365",0.509333001895608
"Q8NAX2_IDR_115_232",0.230856601043831
"Q8NAX2_IDR_1_54",0.295357793981846
"Q8NAX2_IDR_308_349",0.227203883228326
"Q8NBF1_IDR_1_190",0.46924414861889
"Q8NBF1_IDR_298_513",0.53075585138111
"Q8NBF6_IDR_239_378",0.316804415065594
"Q8NBF6_IDR_587_648",0.683195584934406
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.588549717093438
"Q8NBP5_IDR_222_265",0.411450282906562
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.633732231812399
"Q8NBR0_IDR_363_393",0.366267768187601
"Q8NC60_IDR_18_66",0.600176978933417
"Q8NC60_IDR_82_123",0.399823021066583
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.550587973030256
"Q8NC74_IDR_1_103",0.449412026969744
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.55278824321639
"Q8NCA9_IDR_258_323",0.44721175678361
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.32374086370119
"Q8NCD3_IDR_448_748",0.373211730797702
"Q8NCD3_IDR_73_146",0.303047405501108
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.571120187689528
"Q8NCF5_IDR_55_247",0.428879812310472
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.487280303066606
"Q8NCX0_IDR_1_101",0.512719696933394
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.38226700779203
"Q8ND04_IDR_656_739",0.293928461149731
"Q8ND04_IDR_99_132",0.323804531058239
"Q8ND07_IDR_1_39",0.604138398422358
"Q8ND07_IDR_459_497",0.395861601577642
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.303678093634929
"Q8ND24_IDR_425_551",0.337165477113644
"Q8ND24_IDR_610_653",0.359156429251427
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.293656953519468
"Q8ND30_IDR_1_49",0.3605190846171
"Q8ND30_IDR_842_876",0.345823961863432
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.340181476758667
"Q8NDI1_IDR_174_542",0.274271075783703
"Q8NDI1_IDR_544_1075",0.38554744745763
"Q8NDL9_IDR_343_417",0.423644905013766
"Q8NDL9_IDR_600_886",0.576355094986234
"Q8NDM7_IDR_749_785",0.492933800769372
"Q8NDM7_IDR_930_986",0.507066199230628
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.445818964163666
"Q8NDT2_IDR_223_306",0.268920452490411
"Q8NDT2_IDR_554_709",0.285260583345923
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.555014147992119
"Q8NDX1_IDR_1_583",0.444985852007881
"Q8NDX2_IDR_1_64",0.534324648792928
"Q8NDX2_IDR_510_589",0.465675351207072
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.503516863538663
"Q8NEA5_IDR_28_83",0.496483136461337
"Q8NEA6_IDR_1_340",0.469316597772768
"Q8NEA6_IDR_446_666",0.530683402227232
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.416314565379623
"Q8NEB7_IDR_1_35",0.583685434620377
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.460283596281442
"Q8NEG2_IDR_27_72",0.539716403718558
"Q8NEN9_IDR_1107_1154",0.324752707473937
"Q8NEN9_IDR_454_677",0.286041244642978
"Q8NEN9_IDR_886_998",0.389206047883085
"Q8NEP3_IDR_1_85",0.463612894476149
"Q8NEP3_IDR_303_725",0.536387105523851
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.461660988204578
"Q8NER1_IDR_762_839",0.538339011795422
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.608035951422457
"Q8NET4_IDR_1313_1351",0.391964048577543
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.484979722686679
"Q8NET8_IDR_750_790",0.515020277313321
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.138609725536653
"Q8NEZ4_IDR_4251_4345",0.110694042947363
"Q8NF37_IDR_1_36",0.335208593745742
"Q8NF37_IDR_38_73",0.369672437219967
"Q8NF37_IDR_496_534",0.295118969034291
"Q8NF50_IDR_1234_1287",0.32390831648434
"Q8NF50_IDR_1347_1418",0.382591030589069
"Q8NF50_IDR_420_456",0.293500652926591
"Q8NF64_IDR_1_416",0.544203422203538
"Q8NF64_IDR_685_883",0.455796577796462
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.171977569327107
"Q8NF91_IDR_5763_6086",0.171494908807396
"Q8NFG4_IDR_278_337",0.485821592274026
"Q8NFG4_IDR_30_87",0.514178407725974
"Q8NFH5_IDR_1_171",0.474661369736867
"Q8NFH5_IDR_250_308",0.525338630263133
"Q8NFH8_IDR_142_272",0.520548457033334
"Q8NFH8_IDR_362_617",0.479451542966666
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.52130216018988
"Q8NFJ8_IDR_312_381",0.47869783981012
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.510600026618346
"Q8NFM4_IDR_487_536",0.489399973381654
"Q8NFM7_IDR_2_34",0.390314640373294
"Q8NFM7_IDR_515_548",0.328614187710624
"Q8NFM7_IDR_561_739",0.281071171916082
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.235926281769442
"Q8NFP9_IDR_1_55",0.26356037180281
"Q8NFP9_IDR_1581_1881",0.24550646285472
"Q8NFP9_IDR_951_1328",0.255006883573028
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.261889830162672
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.497381510546372
"Q8NFW9_IDR_25_73",0.502618489453628
"Q8NFY4_IDR_545_662",0.304832736896266
"Q8NFY4_IDR_691_829",0.355759791419819
"Q8NFY4_IDR_832_1070",0.339407471683915
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.404566179124788
"Q8NFZ3_IDR_605_668",0.26748364055244
"Q8NFZ3_IDR_701_816",0.327950180322773
"Q8NFZ4_IDR_613_679",0.431655352154278
"Q8NFZ4_IDR_701_835",0.568344647845722
"Q8NFZ5_IDR_157_207",0.507093829750495
"Q8NFZ5_IDR_330_400",0.492906170249505
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.32849132560479
"Q8NG08_IDR_795_825",0.332046125747314
"Q8NG08_IDR_957_1062",0.339462548647897
"Q8NG27_IDR_122_481",0.480848308003559
"Q8NG27_IDR_37_112",0.519151691996441
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.492109866877281
"Q8NHS3_IDR_245_290",0.507890133122719
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.313286189323571
"Q8NHU6_IDR_850_899",0.338284042132528
"Q8NHU6_IDR_89_231",0.348429768543901
"Q8NHV4_IDR_309_350",0.566358688276136
"Q8NHV4_IDR_354_626",0.433641311723864
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.410240571520914
"Q8NHW3_IDR_319_353",0.589759428479086
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.514034773298058
"Q8NHX4_IDR_161_192",0.485965226701942
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.578380266905466
"Q8NI35_IDR_1328_1418",0.107101001639563
"Q8NI35_IDR_1622_1670",0.131097653782415
"Q8NI35_IDR_1765_1801",0.12074063534362
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.243632844169862
"Q8NI51_IDR_1_84",0.253039721285724
"Q8NI51_IDR_439_513",0.23531757577473
"Q8NI51_IDR_550_627",0.268009858769683
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.476239644457974
"Q8TA86_IDR_1_81",0.523760355542026
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.360857433423934
"Q8TAB3_IDR_805_992",0.277944617980447
"Q8TAB3_IDR_994_1117",0.36119794859562
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.262182448574569
"Q8TAQ2_IDR_545_609",0.316403285023863
"Q8TAQ2_IDR_720_1214",0.421414266401568
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.618942312597053
"Q8TAT2_IDR_149_233",0.381057687402947
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.44587372860066
"Q8TAU0_IDR_235_352",0.55412627139934
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.497406958739023
"Q8TAV0_IDR_231_307",0.502593041260977
"Q8TAW3_IDR_1_44",0.571217650220451
"Q8TBA6_IDR_566_665",0.243803336896343
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.522311375496318
"Q8TBB5_IDR_489_520",0.477688624503682
"Q8TBB6_IDR_436_501",0.509725109502483
"Q8TBB6_IDR_680_771",0.490274890497517
"Q8TBC3_IDR_135_191",0.372893428422081
"Q8TBC3_IDR_606_707",0.627106571577919
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.28800886957522
"Q8TBC5_IDR_1_41",0.371789011372452
"Q8TBC5_IDR_473_510",0.340202119052328
"Q8TBE0_IDR_1_73",0.315551419055101
"Q8TBE0_IDR_461_587",0.288532157660622
"Q8TBE0_IDR_76_348",0.395916423284276
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.337813089555972
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.481598343284302
"Q8TBZ0_IDR_752_833",0.518401656715697
"Q8TBZ3_IDR_322_360",0.450020747458391
"Q8TBZ3_IDR_392_507",0.549979252541609
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.510323354534124
"Q8TBZ6_IDR_277_339",0.489676645465876
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.230319995052536
"Q8TC20_IDR_132_309",0.229093418252012
"Q8TC20_IDR_550_634",0.251921505470931
"Q8TC20_IDR_721_777",0.288665081224521
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.571064608955188
"Q8TC76_IDR_291_339",0.428935391044812
"Q8TC90_IDR_131_196",0.39455018012077
"Q8TC90_IDR_1_72",0.335420036797931
"Q8TC90_IDR_200_364",0.270029783081298
"Q8TC92_IDR_2_55",0.391844944559366
"Q8TC92_IDR_383_436",0.295041660196188
"Q8TC92_IDR_493_561",0.313113395244446
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.379265076745352
"Q8TCJ2_IDR_489_548",0.310792509742257
"Q8TCJ2_IDR_776_826",0.309942413512391
"Q8TCN5_IDR_128_630",0.257653403794841
"Q8TCN5_IDR_13_47",0.246633519556225
"Q8TCN5_IDR_49_124",0.241575275930082
"Q8TCN5_IDR_826_881",0.254137800718852
"Q8TCQ1_IDR_1_75",0.513002893684907
"Q8TCQ1_IDR_244_289",0.486997106315093
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.481283574348069
"Q8TCT7_IDR_506_592",0.518716425651931
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.452094648369984
"Q8TD10_IDR_331_391",0.547905351630016
"Q8TD16_IDR_141_666",0.451047736274783
"Q8TD16_IDR_777_824",0.548952263725217
"Q8TD17_IDR_1_40",0.472142837061802
"Q8TD17_IDR_190_344",0.527857162938198
"Q8TD19_IDR_1_48",0.318254291689113
"Q8TD19_IDR_731_807",0.315541211034127
"Q8TD19_IDR_825_961",0.36620449727676
"Q8TD20_IDR_1_34",0.508141099988755
"Q8TD20_IDR_568_617",0.491858900011245
"Q8TD26_IDR_1_310",0.179633719115518
"Q8TD26_IDR_1316_1385",0.182674098782487
"Q8TD26_IDR_1410_1447",0.204057800621166
"Q8TD26_IDR_1619_2108",0.162152108867462
"Q8TD26_IDR_2110_2715",0.271482272613367
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.603523389935301
"Q8TD31_IDR_675_782",0.396476610064699
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.545411100723442
"Q8TD43_IDR_713_764",0.454588899276558
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.521728536685785
"Q8TDD1_IDR_1_96",0.313013120577437
"Q8TDD1_IDR_578_739",0.374403187842539
"Q8TDD1_IDR_774_881",0.312583691580024
"Q8TDD2_IDR_1_129",0.33374636922267
"Q8TDD2_IDR_173_289",0.327081783252428
"Q8TDD2_IDR_361_431",0.339171847524901
"Q8TDF5_IDR_417_471",0.610847651339764
"Q8TDF5_IDR_481_516",0.389152348660236
"Q8TDF6_IDR_1_35",0.549998240831654
"Q8TDF6_IDR_593_673",0.450001759168345
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.152113911216158
"Q8TDI0_IDR_1203_1252",0.169590395315138
"Q8TDI0_IDR_1328_1405",0.16300289007721
"Q8TDI0_IDR_1532_1699",0.144045917291721
"Q8TDI0_IDR_200_341",0.208464043167581
"Q8TDI0_IDR_651_681",0.162782842932193
"Q8TDI7_IDR_1_157",0.48252597710125
"Q8TDI7_IDR_800_906",0.51747402289875
"Q8TDN2_IDR_56_92",0.468296157387303
"Q8TDN4_IDR_1_317",0.553519557559638
"Q8TDN4_IDR_410_443",0.446480442440362
"Q8TDN6_IDR_1_53",0.358903877909408
"Q8TDN6_IDR_271_306",0.338595356595814
"Q8TDN6_IDR_309_353",0.302500765494779
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.501922140124006
"Q8TDS5_IDR_374_423",0.498077859875994
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.30149872126044
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.47194452259027
"Q68BL8_IDR_183_486",0.52805547740973
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.298456861167053
"Q68CP9_IDR_473_531",0.177576337402516
"Q68CP9_IDR_535_569",0.17694309356365
"Q68CP9_IDR_603_1629",0.347023707866781
"Q68CQ1_IDR_1_193",0.453175167188212
"Q68CQ1_IDR_195_239",0.546824832811788
"Q68CQ4_IDR_1_75",0.50677114512873
"Q68CQ4_IDR_78_186",0.49322885487127
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.494407940915604
"Q68CR1_IDR_1_33",0.505592059084396
"Q68DE3_IDR_2199_2245",0.29737225232798
"Q68DH5_IDR_1_94",0.597286414609053
"Q68DH5_IDR_582_695",0.402713585390947
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.31996544136207
"Q68DQ2_IDR_1480_1759",0.366758030695104
"Q68DQ2_IDR_1768_2281",0.313276527942826
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.225090939810175
"Q68DX3_IDR_190_305",0.288696432534177
"Q68DX3_IDR_679_768",0.245565054111266
"Q68DX3_IDR_864_939",0.240647573544382
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.514251268214751
"Q6A163_IDR_1_31",0.454284452497578
"Q6AHZ1_IDR_1155_1222",0.291456939694478
"Q6AHZ1_IDR_350_443",0.2549997686909
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.512705419124645
"Q6AI14_IDR_602_798",0.487294580875355
"Q6AI39_IDR_25_722",0.254601655283869
"Q6AI39_IDR_800_1002",0.233688322868739
"Q6A162_IDR_398_429",0.485748731785249
"Q6A163_IDR_411_455",0.545715547502422
"Q6AHZ1_IDR_1236_1310",0.237532229558211
"Q6AHZ1_IDR_464_881",0.216011062056411
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.245862392197227
"Q6AI39_IDR_741_796",0.265847629650165
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.210384448448189
"Q6AWC2_IDR_425_488",0.183037874527774
"Q6AWC2_IDR_493_686",0.174748779474166
"Q6DN90_IDR_1_520",0.493707452363299
"Q6DN90_IDR_875_963",0.506292547636701
"Q6DT37_IDR_1455_1551",0.210406525855097
"Q6DT37_IDR_403_446",0.185741698945887
"Q6DT37_IDR_455_495",0.178894917668959
"Q6DT37_IDR_563_631",0.190626599159342
"Q6DT37_IDR_786_903",0.234330258370714
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.537391745362585
"Q6EMB2_IDR_532_660",0.462608254637415
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.454207493187444
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.48908609133583
"Q8TE67_IDR_400_450",0.51091390866417
"Q8TE68_IDR_159_253",0.36782405250543
"Q8TE68_IDR_431_478",0.276420150498627
"Q8TE68_IDR_536_633",0.355755796995942
"Q8TE73_IDR_1059_1096",0.525570076471475
"Q8TE73_IDR_896_930",0.474429923528525
"Q8TE76_IDR_405_450",0.518445629634772
"Q8TE76_IDR_457_793",0.481554370365228
"Q8TE77_IDR_470_659",0.576340691881167
"Q8TE77_IDR_52_91",0.423659308118833
"Q8TE82_IDR_1_76",0.54153064143162
"Q8TE82_IDR_229_265",0.45846935856838
"Q8TE85_IDR_77_219",0.309036760837552
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.263446692838616
"Q8TEJ3_IDR_1_45",0.161691798207008
"Q8TEJ3_IDR_320_461",0.241980322734777
"Q8TEJ3_IDR_528_821",0.332881186219599
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.605301342700857
"Q8TEL6_IDR_343_373",0.394698657299143
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.354525384497341
"Q8TEP8_IDR_2070_2125",0.334383677665739
"Q8TEP8_IDR_43_1211",0.31109093783692
"Q8TEQ0_IDR_184_389",0.209005095358654
"Q8TEQ0_IDR_407_511",0.273839251962252
"Q8TEQ0_IDR_617_649",0.252939689375741
"Q8TEQ0_IDR_777_813",0.264215963303354
"Q8TEQ6_IDR_1306_1349",0.338731524027208
"Q8TEQ6_IDR_1390_1427",0.303290738166526
"Q8TEQ6_IDR_822_881",0.357977737806266
"Q8TER5_IDR_191_521",0.292894996122368
"Q8TEW8_IDR_593_1205",0.283495447324302
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.302179422691534
"Q8TEY5_IDR_145_183",0.362406901192391
"Q8TEY5_IDR_314_395",0.335413676116075
"Q8TEY7_IDR_129_183",0.51972654968672
"Q8TEY7_IDR_293_473",0.48027345031328
"Q8TF01_IDR_1_33",0.543757306959726
"Q8TF01_IDR_47_805",0.456242693040275
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.495195891105887
"Q8TF17_IDR_9_39",0.504804108894113
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.410403064892239
"Q8TF21_IDR_271_823",0.589596935107761
"Q8TF30_IDR_472_705",0.512742173691276
"Q8TF30_IDR_755_809",0.487257826308724
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.565033166915603
"Q8TF68_IDR_1_260",0.513355134740755
"Q8TF68_IDR_455_543",0.486644865259245
"Q8TF71_IDR_1_61",0.552759675189027
"Q8TF71_IDR_476_515",0.447240324810973
"Q8TF72_IDR_112_1665",0.55804011641567
"Q8TF72_IDR_1688_1777",0.44195988358433
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.563491622665088
"Q8WTP8_IDR_283_325",0.436508377334912
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.51517812142456
"Q8WTQ4_IDR_41_165",0.48482187857544
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.468368199508503
"Q8WTT2_IDR_435_472",0.531631800491497
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.434891241913441
"Q8WTX9_IDR_285_450",0.565108758086559
"Q8WU08_IDR_320_361",0.501506800985793
"Q8WU08_IDR_364_396",0.498493199014207
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.452392223557882
"Q8WU20_IDR_478_508",0.547607776442118
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.320702966880434
"Q8WU90_IDR_265_295",0.369768391102011
"Q8WU90_IDR_297_396",0.309528642017555
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.32648707517777
"Q8WUA4_IDR_765_797",0.335801751823155
"Q8WUA4_IDR_877_911",0.337711172999075
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.290517625552355
"Q8WUQ7_IDR_471_556",0.308401591492964
"Q8WUQ7_IDR_589_624",0.401080782954681
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.198933515170887
"Q8WUY3_IDR_2558_2632",0.209353553154823
"Q8WUY3_IDR_2640_2874",0.202842053574605
"Q8WUY3_IDR_358_936",0.201164426360159
"Q8WUY3_IDR_938_2344",0.187706451739526
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.633778384088872
"Q8WV15_IDR_263_306",0.366221615911128
"Q8WVB6_IDR_321_356",0.24931160172865
"Q8WVB6_IDR_859_921",0.296319395194876
"Q8WVC0_IDR_1_352",0.453280247026845
"Q8WVC0_IDR_523_666",0.546719752973155
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
