"","GO0000280_nuclear_division"
"Q8N9Z2_IDR_1_54",0.506064496048269
"Q8N9Z2_IDR_87_176",0.493935503951731
"Q8N9Z9_IDR_260_388",0.494899790870098
"Q8N9Z9_IDR_26_129",0.505100209129902
"Q8NA03_IDR_1_111",0.20234811084683
"Q8NA03_IDR_132_261",0.21697706919889
"Q8NA03_IDR_329_384",0.193725483721811
"Q8NA03_IDR_418_521",0.191969925532804
"Q8NA03_IDR_548_581",0.194979410699666
"Q8NA19_IDR_1_43",0.53727323555524
"Q8NA19_IDR_366_514",0.46272676444476
"Q8NA29_IDR_1_38",1
"Q8NA31_IDR_377_409",0.409956818906251
"Q8NA31_IDR_421_673",0.590043181093749
"Q8NA42_IDR_60_143",1
"Q8NA47_IDR_1_31",0.306881053941943
"Q8NA47_IDR_262_296",0.316935396449543
"Q8NA47_IDR_531_563",0.376183549608514
"Q8NAM6_IDR_128_308",0.520933764779821
"Q8NAM6_IDR_1_38",0.479066235220179
"Q8NAN2_IDR_288_334",0.480110823309727
"Q8NAN2_IDR_96_200",0.519889176690273
"Q8NAP3_IDR_123_165",0.294761334565197
"Q8NAP3_IDR_176_459",0.346834120577988
"Q8NAP3_IDR_522_970",0.358404544856815
"Q8NAP8_IDR_125_370",0.479275817937601
"Q8NAP8_IDR_402_495",0.520724182062399
"Q8NAT1_IDR_1_55",1
"Q8NAT2_IDR_204_277",0.322266636485314
"Q8NAT2_IDR_693_915",0.382748842013789
"Q8NAT2_IDR_95_126",0.294984521500896
"Q8NAU1_IDR_177_212",1
"Q8NAV1_IDR_175_312",1
"Q8NAV2_IDR_1_305",0.492027685257361
"Q8NAV2_IDR_308_365",0.507972314742639
"Q8NAX2_IDR_115_232",0.244225434641282
"Q8NAX2_IDR_1_54",0.239772965468915
"Q8NAX2_IDR_308_349",0.274556144255937
"Q8NBF1_IDR_1_190",0.46674075923954
"Q8NBF1_IDR_298_513",0.53325924076046
"Q8NBF6_IDR_239_378",0.508759457357208
"Q8NBF6_IDR_587_648",0.491240542642792
"Q8NBI3_IDR_1_273",1
"Q8NBI5_IDR_214_268",1
"Q8NBI6_IDR_46_95",1
"Q8NBJ4_IDR_133_401",1
"Q8NBJ5_IDR_584_622",1
"Q8NBJ9_IDR_385_424",1
"Q8NBK3_IDR_1_87",1
"Q8NBM4_IDR_219_302",1
"Q8NBN3_IDR_474_555",1
"Q8NBP0_IDR_1_108",1
"Q8NBP5_IDR_1_54",0.479056110797383
"Q8NBP5_IDR_222_265",0.520943889202617
"Q8NBP7_IDR_1_61",1
"Q8NBR0_IDR_134_306",0.463271675575884
"Q8NBR0_IDR_363_393",0.536728324424116
"Q8NC60_IDR_18_66",0.480755684460246
"Q8NC60_IDR_82_123",0.519244315539754
"Q8NC67_IDR_464_525",1
"Q8NC74_IDR_105_664",0.455544826889896
"Q8NC74_IDR_1_103",0.544455173110104
"Q8NC96_IDR_167_251",1
"Q8NCA5_IDR_305_503",1
"Q8NCA9_IDR_1_197",0.496636510362
"Q8NCA9_IDR_258_323",0.503363489638
"Q8NCB2_IDR_327_501",1
"Q8NCC5_IDR_237_277",1
"Q8NCD3_IDR_162_403",0.289628869131388
"Q8NCD3_IDR_448_748",0.368798264031639
"Q8NCD3_IDR_73_146",0.341572866836973
"Q8NCE0_IDR_131_279",1
"Q8NCE2_IDR_432_551",1
"Q8NCF5_IDR_1_45",0.421984360808057
"Q8NCF5_IDR_55_247",0.578015639191943
"Q8NCG5_IDR_1_39",1
"Q8NCG7_IDR_545_585",1
"Q8NCV1_IDR_1_112",1
"Q8NCW5_IDR_1_54",1
"Q8NCW6_IDR_31_97",1
"Q8NCX0_IDR_1023_1101",0.483757258006804
"Q8NCX0_IDR_1_101",0.516242741993196
"Q8NCY6_IDR_82_345",1
"Q8ND04_IDR_1_39",0.338712834567585
"Q8ND04_IDR_656_739",0.331876002805114
"Q8ND04_IDR_99_132",0.329411162627301
"Q8ND07_IDR_1_39",0.521899877012688
"Q8ND07_IDR_459_497",0.478100122987312
"Q8ND23_IDR_861_1372",1
"Q8ND24_IDR_1_236",0.341722580244769
"Q8ND24_IDR_425_551",0.320499058531379
"Q8ND24_IDR_610_653",0.337778361223851
"Q8ND25_IDR_1_137",1
"Q8ND30_IDR_142_499",0.353819564870698
"Q8ND30_IDR_1_49",0.33805287589394
"Q8ND30_IDR_842_876",0.308127559235362
"Q8ND56_IDR_81_463",1
"Q8NDG6_IDR_17_121",1
"Q8NDH6_IDR_262_452",1
"Q8NDI1_IDR_1201_1231",0.245522687619687
"Q8NDI1_IDR_174_542",0.330884272417689
"Q8NDI1_IDR_544_1075",0.423593039962625
"Q8NDL9_IDR_343_417",0.498968789006304
"Q8NDL9_IDR_600_886",0.501031210993696
"Q8NDM7_IDR_749_785",0.517776321222341
"Q8NDM7_IDR_930_986",0.482223678777659
"Q8NDP4_IDR_63_149",1
"Q8NDQ6_IDR_60_186",1
"Q8NDT2_IDR_1_134",0.302788327489459
"Q8NDT2_IDR_223_306",0.314830696860496
"Q8NDT2_IDR_554_709",0.382380975650045
"Q8NDV7_IDR_1_1702",1
"Q8NDW4_IDR_61_353",1
"Q8NDX1_IDR_1004_1056",0.513766549775991
"Q8NDX1_IDR_1_583",0.486233450224009
"Q8NDX2_IDR_1_64",0.441923858099311
"Q8NDX2_IDR_510_589",0.558076141900689
"Q8NE63_IDR_350_616",1
"Q8NE71_IDR_1_299",1
"Q8NE79_IDR_269_360",1
"Q8NE86_IDR_1_51",1
"Q8NEA5_IDR_182_215",0.503232858453339
"Q8NEA5_IDR_28_83",0.496767141546661
"Q8NEA6_IDR_1_340",0.480380358471533
"Q8NEA6_IDR_446_666",0.519619641528468
"Q8NEA9_IDR_1_89",1
"Q8NEB7_IDR_124_278",0.496296994800215
"Q8NEB7_IDR_1_35",0.503703005199785
"Q8NEB9_IDR_412_470",1
"Q8NEC5_IDR_1_418",1
"Q8NEC7_IDR_193_244",1
"Q8NEE8_IDR_544_873",1
"Q8NEF3_IDR_241_303",1
"Q8NEF9_IDR_129_419",1
"Q8NEG0_IDR_189_241",1
"Q8NEG2_IDR_106_295",0.533577578795443
"Q8NEG2_IDR_27_72",0.466422421204557
"Q8NEN9_IDR_1107_1154",0.311716205281924
"Q8NEN9_IDR_454_677",0.362266128289938
"Q8NEN9_IDR_886_998",0.326017666428138
"Q8NEP3_IDR_1_85",0.494249449255669
"Q8NEP3_IDR_303_725",0.505750550744331
"Q8NEP4_IDR_1_510",1
"Q8NEP9_IDR_15_141",1
"Q8NEQ5_IDR_1_105",1
"Q8NEQ6_IDR_95_146",1
"Q8NER1_IDR_1_107",0.498809745387111
"Q8NER1_IDR_762_839",0.501190254612889
"Q8NES3_IDR_1_105",1
"Q8NET4_IDR_1_1180",0.501012648927285
"Q8NET4_IDR_1313_1351",0.498987351072715
"Q8NET5_IDR_191_264",1
"Q8NET6_IDR_1_63",1
"Q8NET8_IDR_1_116",0.519233648621367
"Q8NET8_IDR_750_790",0.480766351378633
"Q8NEU8_IDR_388_436",1
"Q8NEV1_IDR_332_391",1
"Q8NEZ4_IDR_4117_4189",0.0931947153749559
"Q8NEZ4_IDR_4251_4345",0.108187576380003
"Q8NF37_IDR_1_36",0.325953942600632
"Q8NF37_IDR_38_73",0.344152883097466
"Q8NF37_IDR_496_534",0.329893174301901
"Q8NF50_IDR_1234_1287",0.329228506775733
"Q8NF50_IDR_1347_1418",0.339354202149217
"Q8NF50_IDR_420_456",0.331417291075049
"Q8NF64_IDR_1_416",0.417196973425791
"Q8NF64_IDR_685_883",0.582803026574209
"Q8NF86_IDR_1_33",1
"Q8NF91_IDR_147_178",0.173704738796574
"Q8NF91_IDR_5763_6086",0.155109783424465
"Q8NFG4_IDR_278_337",0.529787833470471
"Q8NFG4_IDR_30_87",0.470212166529529
"Q8NFH5_IDR_1_171",0.458483382222057
"Q8NFH5_IDR_250_308",0.541516617777943
"Q8NFH8_IDR_142_272",0.467361119883994
"Q8NFH8_IDR_362_617",0.532638880116006
"Q8NFI3_IDR_1_57",1
"Q8NFJ5_IDR_273_312",1
"Q8NFJ8_IDR_1_252",0.504170215758685
"Q8NFJ8_IDR_312_381",0.495829784241315
"Q8NFK1_IDR_225_279",1
"Q8NFL0_IDR_1_92",1
"Q8NFM4_IDR_452_484",0.502198356820344
"Q8NFM4_IDR_487_536",0.497801643179656
"Q8NFM7_IDR_2_34",0.310194518115275
"Q8NFM7_IDR_515_548",0.326608586762375
"Q8NFM7_IDR_561_739",0.36319689512235
"Q8NFN8_IDR_319_788",1
"Q8NFP9_IDR_1490_1570",0.305365135113984
"Q8NFP9_IDR_1_55",0.22745052664567
"Q8NFP9_IDR_1581_1881",0.253003122360624
"Q8NFP9_IDR_951_1328",0.214181215879722
"Q8NFQ8_IDR_1_247",1
"Q8NFT6_IDR_1_44",0.233705730110228
"Q8NFW8_IDR_1_40",1
"Q8NFW9_IDR_130_859",0.50702910781175
"Q8NFW9_IDR_25_73",0.49297089218825
"Q8NFY4_IDR_545_662",0.303331834067588
"Q8NFY4_IDR_691_829",0.382400853400581
"Q8NFY4_IDR_832_1070",0.314267312531831
"Q8NFZ0_IDR_1_190",1
"Q8NFZ3_IDR_1_39",0.323343868013747
"Q8NFZ3_IDR_605_668",0.341974952333202
"Q8NFZ3_IDR_701_816",0.334681179653051
"Q8NFZ4_IDR_613_679",0.486027994750238
"Q8NFZ4_IDR_701_835",0.513972005249762
"Q8NFZ5_IDR_157_207",0.51439500055555
"Q8NFZ5_IDR_330_400",0.48560499944445
"Q8NFZ8_IDR_342_388",1
"Q8NG08_IDR_395_425",0.280155326752594
"Q8NG08_IDR_795_825",0.266732022409887
"Q8NG08_IDR_957_1062",0.453112650837519
"Q8NG27_IDR_122_481",0.48982068870971
"Q8NG27_IDR_37_112",0.51017931129029
"Q8NG31_IDR_1_1876",1
"Q8NG48_IDR_549_700",1
"Q8NG66_IDR_299_523",1
"Q8NGU9_IDR_377_434",1
"Q8NHG7_IDR_1_71",1
"Q8NHS0_IDR_116_186",1
"Q8NHS3_IDR_1_32",0.487679044983533
"Q8NHS3_IDR_245_290",0.512320955016467
"Q8NHS9_IDR_1_237",1
"Q8NHU0_IDR_1_118",1
"Q8NHU2_IDR_277_347",1
"Q8NHU3_IDR_1_55",1
"Q8NHU6_IDR_412_447",0.3280177586845
"Q8NHU6_IDR_850_899",0.333201571414636
"Q8NHU6_IDR_89_231",0.338780669900864
"Q8NHV4_IDR_309_350",0.433456446225597
"Q8NHV4_IDR_354_626",0.566543553774403
"Q8NHV9_IDR_21_106",1
"Q8NHW3_IDR_1_226",0.516735469885121
"Q8NHW3_IDR_319_353",0.483264530114879
"Q8NHW6_IDR_1_33",1
"Q8NHX4_IDR_1_110",0.529118072091378
"Q8NHX4_IDR_161_192",0.470881927908622
"Q8NHX9_IDR_1_37",1
"Q8NHY2_IDR_1_131",0.449565344630931
"Q8NI35_IDR_1328_1418",0.111217075068097
"Q8NI35_IDR_1622_1670",0.111754437205707
"Q8NI35_IDR_1765_1801",0.0990510838079467
"Q8NI37_IDR_1_31",1
"Q8NI51_IDR_123_371",0.231979412810411
"Q8NI51_IDR_1_84",0.251089084883123
"Q8NI51_IDR_439_513",0.233996279535131
"Q8NI51_IDR_550_627",0.282935222771336
"Q8NI60_IDR_1_251",1
"Q8NI77_IDR_617_898",1
"Q8NI99_IDR_186_252",1
"Q8TA86_IDR_147_221",0.526661900574093
"Q8TA86_IDR_1_81",0.473338099425906
"Q8TA94_IDR_48_139",1
"Q8TAA5_IDR_1_55",1
"Q8TAA9_IDR_1_90",1
"Q8TAB3_IDR_744_787",0.35934137349452
"Q8TAB3_IDR_805_992",0.325149814524383
"Q8TAB3_IDR_994_1117",0.315508811981097
"Q8TAB5_IDR_1_151",1
"Q8TAM1_IDR_435_547",1
"Q8TAM6_IDR_1_284",1
"Q8TAP8_IDR_1_204",1
"Q8TAP9_IDR_1_135",1
"Q8TAQ2_IDR_259_417",0.374960352983996
"Q8TAQ2_IDR_545_609",0.321497788840516
"Q8TAQ2_IDR_720_1214",0.303541858175488
"Q8TAQ5_IDR_15_131",1
"Q8TAQ9_IDR_1_41",1
"Q8TAT2_IDR_1_47",0.494071925328363
"Q8TAT2_IDR_149_233",0.505928074671637
"Q8TAT5_IDR_400_501",1
"Q8TAU0_IDR_1_155",0.520549574285431
"Q8TAU0_IDR_235_352",0.479450425714569
"Q8TAU3_IDR_59_162",1
"Q8TAV0_IDR_134_221",0.511820748770598
"Q8TAV0_IDR_231_307",0.488179251229402
"Q8TAW3_IDR_1_44",0.450974422545013
"Q8TBA6_IDR_566_665",0.228172415388676
"Q8TBB0_IDR_94_147",1
"Q8TBB1_IDR_130_258",1
"Q8TBB5_IDR_351_426",0.523055432313763
"Q8TBB5_IDR_489_520",0.476944567686237
"Q8TBB6_IDR_436_501",0.497072030407373
"Q8TBB6_IDR_680_771",0.502927969592627
"Q8TBC3_IDR_135_191",0.521315642298476
"Q8TBC3_IDR_606_707",0.478684357701524
"Q8TBC4_IDR_1_32",1
"Q8TBC5_IDR_135_408",0.340514682210426
"Q8TBC5_IDR_1_41",0.34358695647084
"Q8TBC5_IDR_473_510",0.315898361318735
"Q8TBE0_IDR_1_73",0.339994503003694
"Q8TBE0_IDR_461_587",0.314119333694045
"Q8TBE0_IDR_76_348",0.345886163302261
"Q8TBE3_IDR_144_224",1
"Q8TBE7_IDR_30_96",1
"Q8TBF4_IDR_90_217",1
"Q8TBF8_IDR_1_33",1
"Q8TBY8_IDR_935_990",0.333063795981377
"Q8TBY9_IDR_1_245",1
"Q8TBZ0_IDR_1_428",0.498081954275123
"Q8TBZ0_IDR_752_833",0.501918045724877
"Q8TBZ3_IDR_322_360",0.518480973191993
"Q8TBZ3_IDR_392_507",0.481519026808007
"Q8TBZ5_IDR_1_212",1
"Q8TBZ6_IDR_1_97",0.509858338609977
"Q8TBZ6_IDR_277_339",0.490141661390023
"Q8TC05_IDR_1_714",1
"Q8TC07_IDR_631_691",1
"Q8TC20_IDR_1_126",0.234513627273716
"Q8TC20_IDR_132_309",0.335272078471405
"Q8TC20_IDR_550_634",0.224767669431822
"Q8TC20_IDR_721_777",0.205446624823058
"Q8TC21_IDR_49_138",1
"Q8TC26_IDR_1_75",1
"Q8TC27_IDR_712_787",1
"Q8TC29_IDR_1_142",1
"Q8TC76_IDR_1_265",0.491184015537405
"Q8TC76_IDR_291_339",0.508815984462595
"Q8TC90_IDR_131_196",0.354197626207683
"Q8TC90_IDR_1_72",0.347470359621577
"Q8TC90_IDR_200_364",0.298332014170739
"Q8TC92_IDR_2_55",0.324575965358679
"Q8TC92_IDR_383_436",0.354503595241187
"Q8TC92_IDR_493_561",0.320920439400135
"Q8TC99_IDR_64_171",1
"Q8TCC7_IDR_511_542",1
"Q8TCD1_IDR_1_76",1
"Q8TCF1_IDR_118_155",1
"Q8TCG1_IDR_539_597",1
"Q8TCG2_IDR_1_97",1
"Q8TCG5_IDR_769_803",1
"Q8TCJ2_IDR_1_67",0.301337941272104
"Q8TCJ2_IDR_489_548",0.339616224114751
"Q8TCJ2_IDR_776_826",0.359045834613145
"Q8TCN5_IDR_128_630",0.259362158462268
"Q8TCN5_IDR_13_47",0.22336341291582
"Q8TCN5_IDR_49_124",0.260893500586084
"Q8TCN5_IDR_826_881",0.256380928035828
"Q8TCQ1_IDR_1_75",0.528595686682426
"Q8TCQ1_IDR_244_289",0.471404313317574
"Q8TCT6_IDR_35_67",1
"Q8TCT7_IDR_201_233",0.526255542169185
"Q8TCT7_IDR_506_592",0.473744457830815
"Q8TCT9_IDR_347_377",1
"Q8TD10_IDR_1_117",0.534181385397028
"Q8TD10_IDR_331_391",0.465818614602972
"Q8TD16_IDR_141_666",0.654230715489269
"Q8TD16_IDR_777_824",0.345769284510731
"Q8TD17_IDR_1_40",0.495332614695248
"Q8TD17_IDR_190_344",0.504667385304752
"Q8TD19_IDR_1_48",0.325970890688522
"Q8TD19_IDR_731_807",0.334162249402945
"Q8TD19_IDR_825_961",0.339866859908532
"Q8TD20_IDR_1_34",0.501041751597676
"Q8TD20_IDR_568_617",0.498958248402324
"Q8TD26_IDR_1_310",0.208662152917817
"Q8TD26_IDR_1316_1385",0.200320082571971
"Q8TD26_IDR_1410_1447",0.192514526426748
"Q8TD26_IDR_1619_2108",0.203631265969664
"Q8TD26_IDR_2110_2715",0.1948719721138
"Q8TD30_IDR_1_44",1
"Q8TD31_IDR_1_154",0.554818518511717
"Q8TD31_IDR_675_782",0.445181481488283
"Q8TD35_IDR_1_103",1
"Q8TD43_IDR_519_553",0.508415561008924
"Q8TD43_IDR_713_764",0.491584438991076
"Q8TD55_IDR_121_410",1
"Q8TD57_IDR_1_224",1
"Q8TD84_IDR_1616_2047",1
"Q8TD90_IDR_1_83",1
"Q8TDC3_IDR_716_778",0.488729289845052
"Q8TDD1_IDR_1_96",0.405337033332643
"Q8TDD1_IDR_578_739",0.319655476893837
"Q8TDD1_IDR_774_881",0.27500748977352
"Q8TDD2_IDR_1_129",0.373386454540499
"Q8TDD2_IDR_173_289",0.329039231711889
"Q8TDD2_IDR_361_431",0.297574313747613
"Q8TDF5_IDR_417_471",0.491426599500872
"Q8TDF5_IDR_481_516",0.508573400499128
"Q8TDF6_IDR_1_35",0.516810103488283
"Q8TDF6_IDR_593_673",0.483189896511717
"Q8TDG4_IDR_1_313",1
"Q8TDI0_IDR_1_131",0.179642956314747
"Q8TDI0_IDR_1203_1252",0.156472827757616
"Q8TDI0_IDR_1328_1405",0.155367436091593
"Q8TDI0_IDR_1532_1699",0.155050461171246
"Q8TDI0_IDR_200_341",0.184986914849151
"Q8TDI0_IDR_651_681",0.168479403815648
"Q8TDI7_IDR_1_157",0.554029956410794
"Q8TDI7_IDR_800_906",0.445970043589206
"Q8TDN2_IDR_56_92",0.513492727955631
"Q8TDN4_IDR_1_317",0.50718976585405
"Q8TDN4_IDR_410_443",0.49281023414595
"Q8TDN6_IDR_1_53",0.34334265158585
"Q8TDN6_IDR_271_306",0.306005553754247
"Q8TDN6_IDR_309_353",0.350651794659903
"Q8TDQ0_IDR_136_201",1
"Q8TDQ1_IDR_130_290",1
"Q8TDR0_IDR_119_508",1
"Q8TDR2_IDR_1_197",1
"Q8TDR4_IDR_1_215",1
"Q8TDS4_IDR_314_363",1
"Q8TDS5_IDR_1_88",0.483422898205187
"Q8TDS5_IDR_374_423",0.516577101794813
"Q8TDT2_IDR_319_470",1
"Q8TDU9_IDR_333_374",1
"Q8TDV0_IDR_328_381",1
"Q8TDW4_IDR_124_154",1
"Q684P5_IDR_678_717",0.248342390678762
"Q68BL7_IDR_155_395",1
"Q68BL8_IDR_1_73",0.425726150530641
"Q68BL8_IDR_183_486",0.574273849469359
"Q68CJ6_IDR_1_41",1
"Q68CJ9_IDR_1_461",1
"Q68CL5_IDR_253_300",1
"Q68CP9_IDR_1693_1743",0.262935274179856
"Q68CP9_IDR_473_531",0.250522706803875
"Q68CP9_IDR_535_569",0.263639634519138
"Q68CP9_IDR_603_1629",0.222902384497131
"Q68CQ1_IDR_1_193",0.488114121996802
"Q68CQ1_IDR_195_239",0.511885878003198
"Q68CQ4_IDR_1_75",0.527695002835389
"Q68CQ4_IDR_78_186",0.472304997164611
"Q68CQ7_IDR_1_48",1
"Q68CR1_IDR_1086_1132",0.531865247967712
"Q68CR1_IDR_1_33",0.468134752032288
"Q68DE3_IDR_2199_2245",0.328545617436484
"Q68DH5_IDR_1_94",0.501152188884849
"Q68DH5_IDR_582_695",0.498847811115152
"Q68DK7_IDR_1_469",1
"Q68DL7_IDR_311_685",1
"Q68DQ2_IDR_1_1477",0.418310888203822
"Q68DQ2_IDR_1480_1759",0.283391010231079
"Q68DQ2_IDR_1768_2281",0.298298101565099
"Q68DU8_IDR_284_387",1
"Q68DV7_IDR_319_676",1
"Q68DX3_IDR_1173_1309",0.242931219655199
"Q68DX3_IDR_190_305",0.258503798738049
"Q68DX3_IDR_679_768",0.248977192424656
"Q68DX3_IDR_864_939",0.249587789182097
"Q68DY9_IDR_68_145",1
"Q68EA5_IDR_42_167",1
"Q68EM7_IDR_453_881",1
"Q6A162_IDR_1_49",0.518048030681246
"Q6A163_IDR_1_31",0.504103440776396
"Q6AHZ1_IDR_1155_1222",0.238315166399086
"Q6AHZ1_IDR_350_443",0.210787472236164
"Q6AI08_IDR_293_411",1
"Q6AI14_IDR_1_53",0.495869414442993
"Q6AI14_IDR_602_798",0.504130585557007
"Q6AI39_IDR_25_722",0.241581727911734
"Q6AI39_IDR_800_1002",0.249214244531599
"Q6A162_IDR_398_429",0.481951969318754
"Q6A163_IDR_411_455",0.495896559223604
"Q6AHZ1_IDR_1236_1310",0.28272183917955
"Q6AHZ1_IDR_464_881",0.268175522185199
"Q6AI12_IDR_136_242",1
"Q6AI39_IDR_1020_1053",0.24086525244695
"Q6AI39_IDR_741_796",0.268338775109717
"Q6AW86_IDR_55_230",1
"Q6AWC2_IDR_391_422",0.197361006835795
"Q6AWC2_IDR_425_488",0.18339191255426
"Q6AWC2_IDR_493_686",0.189611067742153
"Q6DN90_IDR_1_520",0.539309811117919
"Q6DN90_IDR_875_963",0.460690188882081
"Q6DT37_IDR_1455_1551",0.194238411616618
"Q6DT37_IDR_403_446",0.192911508879772
"Q6DT37_IDR_455_495",0.19166895169718
"Q6DT37_IDR_563_631",0.207095745895475
"Q6DT37_IDR_786_903",0.214085381910955
"Q6DWJ6_IDR_308_353",1
"Q6E0U4_IDR_18_351",1
"Q6ECI4_IDR_85_180",1
"Q6EIG7_IDR_1_50",1
"Q6EKJ0_IDR_188_320",1
"Q6EMB2_IDR_404_457",0.45100097038006
"Q6EMB2_IDR_532_660",0.54899902961994
"Q8TDW5_IDR_125_387",1
"Q8TE49_IDR_446_889",0.491108087869406
"Q8TE54_IDR_531_564",1
"Q8TE56_IDR_183_227",1
"Q8TE57_IDR_208_287",1
"Q8TE58_IDR_143_211",1
"Q8TE60_IDR_207_290",1
"Q8TE67_IDR_152_236",0.5160497341176
"Q8TE67_IDR_400_450",0.4839502658824
"Q8TE68_IDR_159_253",0.329754223890084
"Q8TE68_IDR_431_478",0.318112320786242
"Q8TE68_IDR_536_633",0.352133455323675
"Q8TE73_IDR_1059_1096",0.50564195263566
"Q8TE73_IDR_896_930",0.49435804736434
"Q8TE76_IDR_405_450",0.519750922934255
"Q8TE76_IDR_457_793",0.480249077065745
"Q8TE77_IDR_470_659",0.430345603420619
"Q8TE77_IDR_52_91",0.569654396579381
"Q8TE82_IDR_1_76",0.487379718831708
"Q8TE82_IDR_229_265",0.512620281168292
"Q8TE85_IDR_77_219",0.337564328338026
"Q8TEH3_IDR_411_970",1
"Q8TEJ3_IDR_122_191",0.22036589015966
"Q8TEJ3_IDR_1_45",0.22094214925134
"Q8TEJ3_IDR_320_461",0.235139444595129
"Q8TEJ3_IDR_528_821",0.323552515993872
"Q8TEK3_IDR_329_1537",1
"Q8TEL6_IDR_1_33",0.467702447295037
"Q8TEL6_IDR_343_373",0.532297552704963
"Q8TEM1_IDR_1835_1887",1
"Q8TEP8_IDR_1_41",0.318791610368276
"Q8TEP8_IDR_2070_2125",0.296399927353187
"Q8TEP8_IDR_43_1211",0.384808462278537
"Q8TEQ0_IDR_184_389",0.272301739092613
"Q8TEQ0_IDR_407_511",0.260612558968311
"Q8TEQ0_IDR_617_649",0.231512725725291
"Q8TEQ0_IDR_777_813",0.235572976213785
"Q8TEQ6_IDR_1306_1349",0.31062226594465
"Q8TEQ6_IDR_1390_1427",0.329051220443318
"Q8TEQ6_IDR_822_881",0.360326513612032
"Q8TER5_IDR_191_521",0.385294853783425
"Q8TEW8_IDR_593_1205",0.396268952249494
"Q8TEX9_IDR_627_658",1
"Q8TEY5_IDR_1_135",0.338003355959851
"Q8TEY5_IDR_145_183",0.339246435914181
"Q8TEY5_IDR_314_395",0.322750208125969
"Q8TEY7_IDR_129_183",0.376726606517051
"Q8TEY7_IDR_293_473",0.623273393482949
"Q8TF01_IDR_1_33",0.508955983375147
"Q8TF01_IDR_47_805",0.491044016624853
"Q8TF08_IDR_1_32",1
"Q8TF05_IDR_324_613",1
"Q8TF17_IDR_384_440",0.48256692138241
"Q8TF17_IDR_9_39",0.51743307861759
"Q8TF20_IDR_1_66",1
"Q8TF21_IDR_1_42",0.45463472542825
"Q8TF21_IDR_271_823",0.54536527457175
"Q8TF30_IDR_472_705",0.476886492934
"Q8TF30_IDR_755_809",0.523113507066
"Q8TF32_IDR_90_153",1
"Q8TF39_IDR_1_45",0.505765756074086
"Q8TF68_IDR_1_260",0.530310503571283
"Q8TF68_IDR_455_543",0.469689496428717
"Q8TF71_IDR_1_61",0.509229950700248
"Q8TF71_IDR_476_515",0.490770049299752
"Q8TF72_IDR_112_1665",0.469684168736441
"Q8TF72_IDR_1688_1777",0.530315831263559
"Q8TF74_IDR_1_440",1
"Q8TF76_IDR_1_456",1
"Q8WTP8_IDR_1_105",0.530304011235451
"Q8WTP8_IDR_283_325",0.469695988764549
"Q8WTP9_IDR_1_111",1
"Q8WTQ4_IDR_1_34",0.433701310855644
"Q8WTQ4_IDR_41_165",0.566298689144356
"Q8WTR4_IDR_559_605",1
"Q8WTR7_IDR_51_208",1
"Q8WTT0_IDR_1_52",1
"Q8WTT2_IDR_1_199",0.468553434741555
"Q8WTT2_IDR_435_472",0.531446565258445
"Q8WTU0_IDR_80_139",1
"Q8WTV0_IDR_465_508",1
"Q8WTV1_IDR_88_239",1
"Q8WTW3_IDR_918_980",1
"Q8WTX9_IDR_1_37",0.496876590512911
"Q8WTX9_IDR_285_450",0.503123409487089
"Q8WU08_IDR_320_361",0.517743688650682
"Q8WU08_IDR_364_396",0.482256311349318
"Q8WU17_IDR_592_664",1
"Q8WU20_IDR_108_469",0.482882201951654
"Q8WU20_IDR_478_508",0.517117798048346
"Q8WU39_IDR_1_31",1
"Q8WU58_IDR_1_562",1
"Q8WU68_IDR_188_220",1
"Q8WU79_IDR_122_429",1
"Q8WU90_IDR_1_81",0.33929680805952
"Q8WU90_IDR_265_295",0.328929180809354
"Q8WU90_IDR_297_396",0.331774011131126
"Q8WUA2_IDR_326_492",1
"Q8WUA4_IDR_25_308",0.379364862358736
"Q8WUA4_IDR_765_797",0.300157228817211
"Q8WUA4_IDR_877_911",0.320477908824053
"Q8WUP2_IDR_18_178",1
"Q8WUQ7_IDR_1_190",0.361460941291987
"Q8WUQ7_IDR_471_556",0.309556250339091
"Q8WUQ7_IDR_589_624",0.328982808368922
"Q8WUR7_IDR_1_49",1
"Q8WUT4_IDR_344_543",1
"Q8WUU4_IDR_1_475",1
"Q8WUU5_IDR_36_129",1
"Q8WUU8_IDR_196_229",1
"Q8WUX1_IDR_1_50",1
"Q8WUX9_IDR_390_453",1
"Q8WUY3_IDR_2383_2542",0.192269939914991
"Q8WUY3_IDR_2558_2632",0.176469667749639
"Q8WUY3_IDR_2640_2874",0.206824000508484
"Q8WUY3_IDR_358_936",0.186426504860828
"Q8WUY3_IDR_938_2344",0.238009886966057
"Q8WUY9_IDR_109_147",1
"Q8WUZ0_IDR_55_217",1
"Q8WV15_IDR_1_45",0.514511003733819
"Q8WV15_IDR_263_306",0.485488996266181
"Q8WVB6_IDR_321_356",0.232627691126667
"Q8WVB6_IDR_859_921",0.210763727388894
"Q8WVC0_IDR_1_352",0.49343303900551
"Q8WVC0_IDR_523_666",0.50656696099449
"Q8WVD3_IDR_104_153",1
"Q8WVD5_IDR_119_150",1
"Q8WVE6_IDR_283_324",1
"Q8WVF2_IDR_21_112",1
"Q8WVF5_IDR_1_31",1
"Q8WVH0_IDR_1_158",1
"Q8WVI7_IDR_44_109",1
"Q8WVJ9_IDR_1_65",1
"Q8WVK2_IDR_1_104",1
